일자,KOSDAQ지수,거래량,거래대금,시가총액,외국인_시가총액,외국인_비중
20180223,874.78,770224800,5047910,280176353,32567062,11.624
20180226,874.43,802090600,4791869,279988061,32687160,11.674
20180227,874.01,794503500,5160799,279839411,32739121,11.699
20180228,857.06,820922600,5230313,274633004,31841538,11.594
20180302,860.23,768912100,4697289,275648654,31987587,11.604
20180305,845,747538600,4484419,270995673,31470018,11.613
20180306,859.21,828940000,4292544,275532612,32242182,11.702
20180307,841.03,947325700,5366842,269800118,31182804,11.558
20180308,853.94,890979400,4578636,273935745,31598830,11.535
20180309,865.8,884779700,4906715,277845241,32017939,11.524
20180312,884.27,802338700,5141951,283918415,32664965,11.505
20180313,886.25,1086488100,5822580,284759547,32540031,11.427
20180314,886.92,954396400,5275687,285293355,32488143,11.388
20180315,890.43,951002500,5953256,286488941,32584112,11.374
20180316,894.43,808497900,5689389,287884186,32714554,11.364
20180319,880.97,759599800,5036600,283580114,32394044,11.423
20180320,890.4,752087600,6051380,286544613,33078683,11.544
20180321,885.55,865142000,7064234,285194743,32756458,11.486
20180322,871.62,1011525600,6861367,280534772,32418946,11.556
20180323,829.68,898190500,6736403,267192105,30940737,11.58
20180326,853.69,740178900,6063809,274867327,32128491,11.689
20180327,858.84,732182300,5728983,276543247,31956604,11.556
20180328,850.97,889844700,5754153,274348882,31619206,11.525
20180329,865.99,813042400,5159670,279119789,32408424,11.611
20180330,871.09,764033200,5067318,280940229,32337318,11.51
20180402,867.8,844055000,5732951,279574225,32101283,11.482
20180403,872.32,722775500,4817829,281036907,32230814,11.469
20180404,862.51,821250300,6031063,277925200,31762586,11.428
20180405,868.93,846380700,5910570,280015559,31970748,11.417
20180406,867.96,861757600,5593563,280427284,31867739,11.364
20180409,874.44,857655700,5867820,283061254,32083254,11.334
20180410,877.3,1012193400,6403986,283906428,32061693,11.293
20180411,885.38,886275500,6760773,286837917,32315770,11.266
20180412,881.45,997972500,7910347,285544813,32009933,11.21
20180413,891.87,1011506100,7253264,288981545,32290707,11.174
20180416,896.89,1016991600,6696617,290727082,32494632,11.177
20180417,901.22,1309037300,6987949,292304145,32475666,11.11
20180418,893.32,1538034700,8396861,289944234,32218725,11.112
20180419,882.73,1681266500,8075608,286582169,31804732,11.098
20180420,889.17,1406710800,6703937,288777356,31834223,11.024
20180423,879.02,1408073300,7040366,285741635,31268902,10.943
20180424,873.61,1201412600,6495315,284048599,30878900,10.871
20180425,869.93,1177685400,6170316,282626495,30827236,10.907
20180426,879.39,957360800,5076156,286004664,31061219,10.86
20180427,886.49,1114145800,5527942,288078679,31429602,10.91
20180430,875.95,1351115000,6703233,284649041,31066653,10.914
20180502,871.03,1357597600,7131322,283022236,30953303,10.937
20180503,866.07,1354543700,6227287,281525523,30697387,10.904
20180504,856.34,1131960300,5577552,278369805,30233850,10.861
20180508,827.22,948436200,5410979,268803994,29238299,10.877
20180509,850.85,905893100,5881825,276483741,30585752,11.062
20180510,854.93,857415700,5037794,277750153,30536786,10.994
20180511,865.93,941518900,5002726,281463809,30859651,10.964
20180514,858.7,922214500,5151237,279151094,30189977,10.815
20180515,862.94,1007625900,5698167,280467620,30570794,10.9
20180516,850.29,1210613700,6371060,276351041,30428834,11.011
20180517,855.62,1037440000,5460568,278110801,30734894,11.051
20180518,869.45,1064520000,5264865,282997416,31247924,11.042
20180521,872.96,998533300,4669554,284342124,31267498,10.996
20180523,869.16,874571000,5458889,283172007,31102983,10.984
20180524,873.32,1113201000,6054776,284576986,31542613,11.084
20180525,868.35,1115036600,6265194,282949591,31866126,11.262
20180528,879.69,1270094600,5841418,286655646,32183452,11.227
20180529,870.08,1147693600,7829764,283782349,31834920,11.218
20180530,874.22,1117572400,7301567,284870232,32233601,11.315
20180531,879.66,1082953900,7131667,286712764,32638938,11.384
20180601,883.22,1026176900,6221663,288419099,32865167,11.395
20180604,877.44,898334400,5694472,286494194,32526563,11.353
20180605,877.16,1025958600,5648240,286448322,32520141,11.353
20180607,887.91,903298600,5608441,290159156,32956217,11.358
20180608,878.48,850282200,5175419,287391635,32521198,11.316
20180611,876.55,776395700,4680984,286669374,32647190,11.388
20180612,875.04,1081644300,5697598,286081428,33062702,11.557
20180614,864.56,1023502300,6144217,282394093,32807737,11.618
20180615,866.22,796592900,5527650,282937643,32973225,11.654
20180618,840.23,783060800,5266652,274388670,32045079,11.679
20180619,815.39,793358400,5290209,266261464,31240337,11.733
20180620,840.17,759523900,4798391,274302200,32557346,11.869
20180621,826.22,758202700,4285478,269976358,31839276,11.793
20180622,830.27,831997200,4408281,271265569,32151932,11.853
20180625,836,668255300,3556874,273141989,32264431,11.812
20180626,831.4,657252900,3785715,272128241,32083196,11.79
20180627,826.69,695683200,4204786,270621877,32029939,11.836
20180628,810.2,826274800,3602179,265382378,31479500,11.862
20180629,818.22,642990600,3493811,267688878,31702779,11.843
20180702,789.82,676879000,3505889,258711690,30776003,11.896
20180703,795.71,718921700,3805231,260816855,31275553,11.991
20180704,799.1,704498300,3126708,261938843,31274265,11.94
20180705,794.05,651532000,3148655,260274888,31244945,12.005
20180706,808.89,710884700,3504711,265216176,31833492,12.003
20180709,808.28,521808300,2926289,265481193,31780429,11.971
20180710,813.19,533664900,2984844,267447468,31769324,11.879
20180711,804.78,532740200,3123959,264688881,31102649,11.751
20180712,819.29,526496300,3339823,269543641,31667661,11.749
20180713,827.89,580528700,3192014,272433867,32058022,11.767
20180716,825.71,587342500,3009922,271901154,31954489,11.752
20180717,819.72,666457300,3427266,269912496,31627399,11.718
20180718,810.44,819764500,4302130,267922832,31485259,11.752
20180719,796.49,769174700,4142381,263391608,30887283,11.727
20180720,791.61,674706700,3526744,261793668,30693834,11.724
20180723,756.96,595300300,3641756,250374412,29134017,11.636
20180724,761.57,544441100,3370948,251891915,29450238,11.692
20180725,748.89,684209600,4525671,247442727,28823590,11.649
20180726,765.15,536438400,3512817,252909366,29534857,11.678
20180727,773.98,544487100,3218895,256136379,29737532,11.61
20180730,769.8,539661000,2969389,254752173,29454989,11.562
20180731,775.52,614997400,3462874,256779939,29770315,11.594
20180801,790.25,574480400,3492273,261731395,30304458,11.578
20180802,781.38,546863300,3288313,258876238,29773547,11.501
20180803,788.81,539008100,2897141,261312195,30040977,11.496
20180806,781.41,514899800,2960288,259047561,29559153,11.411
20180807,784.7,526423100,3123384,260328468,29632759,11.383
20180808,783.81,660080100,3642343,259957407,29544235,11.365
20180809,789.48,601966800,3641778,261885979,29675297,11.331
20180810,784.81,620212700,3991177,260686514,29385230,11.272
20180813,755.65,619263600,3926053,251068682,28241271,11.248
20180814,761.94,538306100,3289211,253313267,28678914,11.322
20180816,761.18,572841800,3739891,252978158,28714879,11.351
20180817,772.3,587546900,3479090,256839305,29009055,11.295
20180820,769.78,483971700,3230786,256254328,28723766,11.209
20180821,787.15,516586600,3466657,262063861,29582887,11.288
20180822,785.95,595001000,3432853,261700539,29348189,11.214
20180823,791.28,595238500,3351205,263677590,29538554,11.203
20180824,798.23,567855300,3572650,266054547,29607644,11.128
20180827,801.04,633860000,3884365,267219678,29980931,11.22
20180828,798.17,673695500,4031527,266352264,29631257,11.125
20180829,803.18,654444100,3554887,267990026,29908319,11.16
20180830,804.47,752106200,3709300,268611313,29926276,11.141
20180831,816.97,727392600,4109756,272940322,30481028,11.168
20180903,816.84,583650300,3918302,272917612,30377091,11.13
20180904,827.27,644221400,4275530,276384306,31129825,11.263
20180905,820,663690300,4349710,273883813,30724237,11.218
20180906,815.18,709791100,4545280,272407429,30586812,11.228
20180907,818.86,699516800,4536320,273534917,30469867,11.139
20180910,816.16,618278600,3922651,272533563,30464220,11.178
20180911,820.23,688245400,4022844,274074079,30570068,11.154
20180912,826.33,639687400,5508599,276204491,30881525,11.181
20180913,830.95,552197700,4499267,277947585,31142605,11.204
20180914,834.91,603310000,5167283,279317641,31321879,11.214
20180917,828.88,587176200,4627530,277351013,31078808,11.206
20180918,831.85,704540400,5192696,276051927,31042873,11.245
20180919,826.91,788461400,6360568,274432043,30668611,11.175
20180920,821.13,686613000,6691515,272491011,30353857,11.139
20180921,827.84,532199900,4244709,274958905,30683359,11.159
20180927,833.01,551570300,3992029,276709738,30712609,11.099
20180928,822.27,704225500,4184390,273283125,30271597,11.077
20181001,816.53,571063100,3619620,271668921,30061538,11.066
20181002,794.99,587846600,3973314,264484948,29145041,11.02
20181004,789,528695800,3716734,262857464,28834659,10.97
20181005,773.7,573663000,3680850,257708003,28188142,10.938
20181008,767.15,516022500,3001838,255583944,28102689,10.995
20181010,747.5,669594200,3772109,249033709,27494417,11.04
20181011,707.38,699184800,4318476,235602529,26295854,11.161
20181012,731.5,557284400,3792517,243729490,27127633,11.13
20181015,718.87,496932000,3423222,239803745,26350579,10.988
20181016,731.5,472808100,2903469,244107600,26722713,10.947
20181017,739.15,536539200,3441848,246645297,26904354,10.908
20181018,731.34,482969600,2829537,244234781,26413826,10.815
20181019,740.48,440055700,3089661,247315788,26861329,10.861
20181022,744.15,421570100,2491781,248675231,26911479,10.822
20181023,719,487839800,3154876,240261632,25835263,10.753
20181024,699.3,513842500,3632296,233616838,25156791,10.768
20181025,686.84,553155100,3618319,229296403,25027466,10.915
20181026,663.07,582817700,3581572,221754332,24190779,10.909
20181029,629.7,657089500,3899579,210461599,23632169,11.229
20181030,644.14,798837400,3996019,215282559,24268950,11.273
20181031,648.67,619017700,2789811,216610550,23908752,11.038
20181101,657.46,582655700,3481590,219969011,24244259,11.022
20181102,690.65,564217700,3581843,228151626,25631284,11.234
20181105,691.94,442503400,2904270,228699530,25474029,11.139
20181106,691.55,512018900,3016737,228714727,25359707,11.088
20181107,682.37,599590000,3820519,225696121,24943337,11.052
20181108,693.67,747371900,3358583,229337746,25317779,11.04
20181109,687.29,791776600,3219009,227355452,24991054,10.992
20181112,670.82,574240000,2967793,221787657,24208950,10.915
20181113,670.85,542147600,3036524,221928493,24126589,10.871
20181114,671.56,459371900,3024043,222360384,24224340,10.894
20181115,681.38,667932000,2903394,225865874,24864198,11.008
20181116,690.18,659141800,3031283,229002080,25299978,11.048
20181119,702.13,489402500,3312345,233419912,25883146,11.089
20181120,690.81,486692700,3288354,229680999,25259854,10.998
20181121,695.72,573867800,3394007,231848526,25557273,11.023
20181122,692.39,513214600,3020832,230887231,25495389,11.042
20181123,683.06,578900200,2986754,227802295,25143930,11.038
20181126,695.36,470518100,2664505,231910664,25821524,11.134
20181127,700.67,521351700,2734460,234015591,25939199,11.084
20181128,700.12,658486800,3002075,233903944,25867686,11.059
20181129,695.48,667660300,3280449,232763355,25655725,11.022
20181130,695.76,537912000,2869072,233039252,25823008,11.081
20181203,709.46,549159700,3055096,237940070,26427402,11.107
20181204,708.63,656060900,2990364,237673254,26380562,11.1
20181205,701.12,639456900,2996231,235222583,26103431,11.097
20181206,678.38,637155100,3066759,227584350,25206684,11.076
20181207,685.33,600793500,2968604,229981711,25624084,11.142
20181210,670.39,495079000,2643646,224946563,25105395,11.161
20181211,661.01,566811500,3336836,221862468,24661660,11.116
20181212,676.48,524545900,2740279,227205578,25374546,11.168
20181213,681.78,553272300,3349855,229071450,25542477,11.15
20181214,666.34,522166800,3538722,223900926,24791621,11.073
20181217,661.9,550124000,3392667,222497887,24819811,11.155
20181218,659.67,675886400,3521203,221758984,24827709,11.196
20181219,672.08,777025200,3570092,226429852,25566769,11.291
20181220,668.13,597235100,3193672,225149068,25418156,11.289
20181221,673.64,629582600,3277942,227178219,25826983,11.369
20181224,669.79,690900700,3392852,226553578,25788290,11.383
20181226,665.74,696045000,3848396,225343624,25902290,11.495
20181227,667.88,575975900,3318858,225448054,25336234,11.238
20181228,675.65,598210500,3033870,228238296,25402019,11.13
20190102,669.37,539451600,3384325,226172805,25010376,11.058
20190103,657.02,656327500,3626867,221939520,24371601,10.981
20190104,664.49,554455600,3331488,224484124,24686449,10.997
20190107,672.84,584294600,3211134,227214009,24957842,10.984
20190108,668.49,623518400,3713727,225736489,24797659,10.985
20190109,679.74,622017600,3193834,229481679,25278866,11.016
20190110,683.34,735087200,3742925,230368302,25363396,11.01
20190111,686.33,701507900,3570684,231370185,25384169,10.971
20190114,683.09,613343300,3108914,230223288,25087789,10.897
20190115,690.39,639018300,3517053,232655529,25410916,10.922
20190116,693.38,788307800,3971466,233791659,25379871,10.856
20190117,686.35,862712500,4591532,231441899,24906010,10.761
20190118,696.34,819962700,4437355,234953392,25377180,10.801
20190121,695.62,794340000,4025977,234700429,25244270,10.756
20190122,694.55,794374200,3930136,234383726,25188457,10.747
20190123,695.63,683155700,3926609,234782563,25133834,10.705
20190124,704.41,605765600,3742060,237779647,25569607,10.753
20190125,711.38,631592600,3816846,240274364,25889597,10.775
20190128,714.26,664266600,3699906,241311836,26060106,10.799
20190129,710.99,703385900,3922761,240178988,26003838,10.827
20190130,715.3,719235300,3898469,241788283,26365117,10.904
20190131,716.86,684510300,3771395,242350257,26494155,10.932
20190201,716.92,643316000,3952423,242782201,26542011,10.932
20190207,728.79,713057300,3702347,246736050,27142143,11
20190208,728.74,736597400,3648374,246776515,26999591,10.941
20190211,733.47,704616400,3822231,248908062,27135866,10.902
20190212,730.58,692220000,3825195,247959825,26989005,10.884
20190213,739.91,798622600,3948426,250983253,27491762,10.954
20190214,742.27,738308200,3987054,251780394,27569315,10.95
20190215,738.66,737998800,4103589,250599992,27402747,10.935
20190218,745.33,734383000,3422762,252958778,27694719,10.948
20190219,748.05,793917000,4023712,253987813,27912775,10.99
20190220,750.69,885293200,4103406,255424452,28013775,10.968
20190221,747.33,956553900,4334338,254302733,27812375,10.937
20190222,743.38,965508400,3920070,253089831,27738788,10.96
20190225,750.4,735845400,3701081,255564177,28082598,10.988
20190226,747.09,956644300,3832204,254604553,27987504,10.993
20190227,752.16,921722300,3986164,256372125,28161618,10.985
