# 국제 금 **현물** 시세 (USD/트로이온스, 일별) · XAU/USD
#   창구 — investing.com API(instrumentId 68). scripts/gold_spot.py 가 만든다.
#   ⚠ 직접 HTTP 는 403 이라 **Aside 브라우저**로만 받는다. cron 에서 못 돈다.
#   ⚠ **1985년 이전은 종가만 믿는다** — 시·고·저가 종가 복사다.
#      실측 flat 비율: 1980~84 100% · 1985~89 29% · 1990~94 3% · 1995~ 2%.
#      이 파일 전체 flat 비율 14.5%.
#   ⚠ 월별(금가격_월별_1833)은 현물, 일별(금가격_일별)은 COMEX 선물이다.
#      선물은 콘탱고로 현물보다 중앙 +0.5% 높다. 셋을 섞어 쓰지 않는다.
date,open,high,low,close
1980-10-30,642.80,642.80,642.80,642.80
1980-10-31,629.00,629.00,629.00,629.00
1980-11-03,640.50,640.50,640.50,640.50
1980-11-04,640.50,640.50,640.50,640.50
1980-11-05,652.00,652.00,652.00,652.00
1980-11-06,632.00,632.00,632.00,632.00
1980-11-07,596.00,596.00,596.00,596.00
1980-11-10,612.80,612.80,612.80,612.80
1980-11-11,598.50,598.50,598.50,598.50
1980-11-12,619.50,619.50,619.50,619.50
1980-11-13,622.00,622.00,622.00,622.00
1980-11-14,612.50,612.50,612.50,612.50
1980-11-17,611.75,611.75,611.75,611.75
1980-11-18,619.00,619.00,619.00,619.00
1980-11-19,629.75,629.75,629.75,629.75
1980-11-20,630.50,630.50,630.50,630.50
1980-11-21,634.75,634.75,634.75,634.75
1980-11-24,631.00,631.00,631.00,631.00
1980-11-25,616.35,616.35,616.35,616.35
1980-11-26,623.00,623.00,623.00,623.00
1980-11-27,623.00,623.00,623.00,623.00
1980-11-28,623.00,623.00,623.00,623.00
1980-12-01,635.30,635.30,635.30,635.30
1980-12-02,627.00,627.00,627.00,627.00
1980-12-03,627.50,627.50,627.50,627.50
1980-12-04,631.50,631.50,631.50,631.50
1980-12-05,617.00,617.00,617.00,617.00
1980-12-08,617.25,617.25,617.25,617.25
1980-12-09,604.00,604.00,604.00,604.00
1980-12-10,579.00,579.00,579.00,579.00
1980-12-11,558.00,558.00,558.00,558.00
1980-12-12,562.75,562.75,562.75,562.75
1980-12-15,579.30,579.30,579.30,579.30
1980-12-16,561.00,561.00,561.00,561.00
1980-12-17,575.75,575.75,575.75,575.75
1980-12-18,573.50,573.50,573.50,573.50
1980-12-19,575.00,575.00,575.00,575.00
1980-12-22,594.75,594.75,594.75,594.75
1980-12-23,602.50,602.50,602.50,602.50
1980-12-24,601.00,601.00,601.00,601.00
1980-12-25,601.00,601.00,601.00,601.00
1980-12-26,601.00,601.00,601.00,601.00
1980-12-29,593.75,593.75,593.75,593.75
1980-12-30,589.25,589.25,589.25,589.25
1980-12-31,586.00,586.00,586.00,586.00
1981-01-01,586.00,586.00,586.00,586.00
1981-01-02,586.00,586.00,586.00,586.00
1981-01-05,597.50,597.50,597.50,597.50
1981-01-06,599.25,599.25,599.25,599.25
1981-01-07,585.00,585.00,585.00,585.00
1981-01-08,574.75,574.75,574.75,574.75
1981-01-09,577.75,577.75,577.75,577.75
1981-01-12,562.00,562.00,562.00,562.00
1981-01-13,562.75,562.75,562.75,562.75
1981-01-14,556.50,556.50,556.50,556.50
1981-01-15,571.50,571.50,571.50,571.50
1981-01-16,560.75,560.75,560.75,560.75
1981-01-19,566.75,566.75,566.75,566.75
1981-01-20,562.00,562.00,562.00,562.00
1981-01-21,578.00,578.00,578.00,578.00
1981-01-22,564.00,564.00,564.00,564.00
1981-01-23,553.00,553.00,553.00,553.00
1981-01-26,528.50,528.50,528.50,528.50
1981-01-27,524.00,524.00,524.00,524.00
1981-01-28,523.50,523.50,523.50,523.50
1981-01-29,493.75,493.75,493.75,493.75
1981-01-30,506.50,506.50,506.50,506.50
1981-02-02,493.50,493.50,493.50,493.50
1981-02-03,486.25,486.25,486.25,486.25
1981-02-04,505.00,505.00,505.00,505.00
1981-02-05,498.50,498.50,498.50,498.50
1981-02-06,500.50,500.50,500.50,500.50
1981-02-09,512.50,512.50,512.50,512.50
1981-02-10,519.50,519.50,519.50,519.50
1981-02-11,501.00,501.00,501.00,501.00
1981-02-12,490.25,490.25,490.25,490.25
1981-02-13,491.50,491.50,491.50,491.50
1981-02-16,491.50,491.50,491.50,491.50
1981-02-17,500.75,500.75,500.75,500.75
1981-02-18,505.00,505.00,505.00,505.00
1981-02-19,503.25,503.25,503.25,503.25
1981-02-20,511.50,511.50,511.50,511.50
1981-02-23,501.50,501.50,501.50,501.50
1981-02-24,503.00,503.00,503.00,503.00
1981-02-25,500.50,500.50,500.50,500.50
1981-02-26,492.00,492.00,492.00,492.00
1981-02-27,489.00,489.00,489.00,489.00
1981-03-02,465.50,465.50,465.50,465.50
1981-03-03,471.00,471.00,471.00,471.00
1981-03-04,465.50,465.50,465.50,465.50
1981-03-05,461.50,461.50,461.50,461.50
1981-03-06,467.00,467.00,467.00,467.00
1981-03-09,475.25,475.25,475.25,475.25
1981-03-10,487.25,487.25,487.25,487.25
1981-03-11,476.25,476.25,476.25,476.25
1981-03-12,478.00,478.00,478.00,478.00
1981-03-13,492.00,492.00,492.00,492.00
1981-03-16,499.75,499.75,499.75,499.75
1981-03-17,493.25,493.25,493.25,493.25
1981-03-18,506.00,506.00,506.00,506.00
1981-03-19,510.00,510.00,510.00,510.00
1981-03-20,516.75,516.75,516.75,516.75
1981-03-23,526.00,526.00,526.00,526.00
1981-03-24,536.25,536.25,536.25,536.25
1981-03-25,528.00,528.00,528.00,528.00
1981-03-26,539.50,539.50,539.50,539.50
1981-03-27,538.75,538.75,538.75,538.75
1981-03-30,526.50,526.50,526.50,526.50
1981-03-31,513.75,513.75,513.75,513.75
1981-04-01,514.25,514.25,514.25,514.25
1981-04-02,519.50,519.50,519.50,519.50
1981-04-03,523.00,523.00,523.00,523.00
1981-04-06,533.75,533.75,533.75,533.75
1981-04-07,514.25,514.25,514.25,514.25
1981-04-08,508.50,508.50,508.50,508.50
1981-04-09,503.00,503.00,503.00,503.00
1981-04-10,493.50,493.50,493.50,493.50
1981-04-13,473.75,473.75,473.75,473.75
1981-04-14,483.00,483.00,483.00,483.00
1981-04-15,476.25,476.25,476.25,476.25
1981-04-16,482.50,482.50,482.50,482.50
1981-04-17,482.50,482.50,482.50,482.50
1981-04-20,477.00,477.00,477.00,477.00
1981-04-21,481.00,481.00,481.00,481.00
1981-04-22,501.00,501.00,501.00,501.00
1981-04-23,488.50,488.50,488.50,488.50
1981-04-24,494.50,494.50,494.50,494.50
1981-04-27,483.00,483.00,483.00,483.00
1981-04-28,482.75,482.75,482.75,482.75
1981-04-29,477.25,477.25,477.25,477.25
1981-04-30,482.75,482.75,482.75,482.75
1981-05-01,487.50,487.50,487.50,487.50
1981-05-04,481.50,481.50,481.50,481.50
1981-05-05,476.25,476.25,476.25,476.25
1981-05-06,482.00,482.00,482.00,482.00
1981-05-07,477.75,477.75,477.75,477.75
1981-05-08,485.75,485.75,485.75,485.75
1981-05-11,493.00,493.00,493.00,493.00
1981-05-12,484.00,484.00,484.00,484.00
1981-05-13,484.25,484.25,484.25,484.25
1981-05-14,476.50,476.50,476.50,476.50
1981-05-15,485.00,485.00,485.00,485.00
1981-05-18,481.75,481.75,481.75,481.75
1981-05-19,481.50,481.50,481.50,481.50
1981-05-20,479.75,479.75,479.75,479.75
1981-05-21,475.00,475.00,475.00,475.00
1981-05-22,472.75,472.75,472.75,472.75
1981-05-25,472.75,472.75,472.75,472.75
1981-05-26,466.50,466.50,466.50,466.50
1981-05-27,466.75,466.75,466.75,466.75
1981-05-28,479.00,479.00,479.00,479.00
1981-05-29,479.25,479.25,479.25,479.25
1981-06-01,483.25,483.25,483.25,483.25
1981-06-02,474.00,474.00,474.00,474.00
1981-06-03,475.50,475.50,475.50,475.50
1981-06-04,462.50,462.50,462.50,462.50
1981-06-05,460.00,460.00,460.00,460.00
1981-06-08,473.50,473.50,473.50,473.50
1981-06-09,460.50,460.50,460.50,460.50
1981-06-10,465.25,465.25,465.25,465.25
1981-06-11,464.25,464.25,464.25,464.25
1981-06-12,472.00,472.00,472.00,472.00
1981-06-15,471.75,471.75,471.75,471.75
1981-06-16,461.50,461.50,461.50,461.50
1981-06-17,461.75,461.75,461.75,461.75
1981-06-18,459.00,459.00,459.00,459.00
1981-06-19,458.25,458.25,458.25,458.25
1981-06-22,462.00,462.00,462.00,462.00
1981-06-23,466.50,466.50,466.50,466.50
1981-06-24,462.00,462.00,462.00,462.00
1981-06-25,446.50,446.50,446.50,446.50
1981-06-26,442.00,442.00,442.00,442.00
1981-06-29,428.75,428.75,428.75,428.75
1981-06-30,426.00,426.00,426.00,426.00
1981-07-01,422.00,422.00,422.00,422.00
1981-07-02,414.50,414.50,414.50,414.50
1981-07-03,414.50,414.50,414.50,414.50
1981-07-06,403.75,403.75,403.75,403.75
1981-07-07,405.00,405.00,405.00,405.00
1981-07-08,397.75,397.75,397.75,397.75
1981-07-09,406.25,406.25,406.25,406.25
1981-07-10,416.50,416.50,416.50,416.50
1981-07-13,413.00,413.00,413.00,413.00
1981-07-14,402.25,402.25,402.25,402.25
1981-07-15,412.25,412.25,412.25,412.25
1981-07-16,418.25,418.25,418.25,418.25
1981-07-17,415.00,415.00,415.00,415.00
1981-07-20,412.50,412.50,412.50,412.50
1981-07-21,406.00,406.00,406.00,406.00
1981-07-22,411.50,411.50,411.50,411.50
1981-07-23,407.75,407.75,407.75,407.75
1981-07-24,407.50,407.50,407.50,407.50
1981-07-27,408.75,408.75,408.75,408.75
1981-07-28,401.50,401.50,401.50,401.50
1981-07-29,404.20,404.20,404.20,404.20
1981-07-30,402.25,402.25,402.25,402.25
1981-07-31,406.00,406.00,406.00,406.00
1981-08-03,392.50,392.50,392.50,392.50
1981-08-04,391.25,391.25,391.25,391.25
1981-08-05,392.40,392.40,392.40,392.40
1981-08-06,393.25,393.25,393.25,393.25
1981-08-07,397.25,397.25,397.25,397.25
1981-08-10,393.75,393.75,393.75,393.75
1981-08-11,401.00,401.00,401.00,401.00
1981-08-12,417.50,417.50,417.50,417.50
1981-08-13,407.25,407.25,407.25,407.25
1981-08-14,413.00,413.00,413.00,413.00
1981-08-17,441.50,441.50,441.50,441.50
1981-08-18,420.00,420.00,420.00,420.00
1981-08-19,431.50,431.50,431.50,431.50
1981-08-20,429.00,429.00,429.00,429.00
1981-08-21,429.50,429.50,429.50,429.50
1981-08-24,422.00,422.00,422.00,422.00
1981-08-25,409.75,409.75,409.75,409.75
1981-08-26,414.00,414.00,414.00,414.00
1981-08-27,411.75,411.75,411.75,411.75
1981-08-28,425.00,425.00,425.00,425.00
1981-08-31,427.00,427.00,427.00,427.00
1981-09-01,421.50,421.50,421.50,421.50
1981-09-02,430.00,430.00,430.00,430.00
1981-09-03,436.50,436.50,436.50,436.50
1981-09-04,439.50,439.50,439.50,439.50
1981-09-07,439.50,439.50,439.50,439.50
1981-09-08,439.00,439.00,439.00,439.00
1981-09-09,436.75,436.75,436.75,436.75
1981-09-10,451.50,451.50,451.50,451.50
1981-09-11,448.25,448.25,448.25,448.25
1981-09-14,451.25,451.25,451.25,451.25
1981-09-15,456.00,456.00,456.00,456.00
1981-09-16,449.00,449.00,449.00,449.00
1981-09-17,459.00,459.00,459.00,459.00
1981-09-18,447.00,447.00,447.00,447.00
1981-09-21,463.50,463.50,463.50,463.50
1981-09-22,462.00,462.00,462.00,462.00
1981-09-23,456.50,456.50,456.50,456.50
1981-09-24,446.25,446.25,446.25,446.25
1981-09-25,450.50,450.50,450.50,450.50
1981-09-28,421.50,421.50,421.50,421.50
1981-09-29,431.75,431.75,431.75,431.75
1981-09-30,428.75,428.75,428.75,428.75
1981-10-01,436.75,436.75,436.75,436.75
1981-10-02,435.00,435.00,435.00,435.00
1981-10-05,441.25,441.25,441.25,441.25
1981-10-06,443.00,443.00,443.00,443.00
1981-10-07,445.50,445.50,445.50,445.50
1981-10-08,443.25,443.25,443.25,443.25
1981-10-09,453.50,453.50,453.50,453.50
1981-10-12,453.50,453.50,453.50,453.50
1981-10-13,443.25,443.25,443.25,443.25
1981-10-14,444.25,444.25,444.25,444.25
1981-10-15,446.65,446.65,446.65,446.65
1981-10-16,443.75,443.75,443.75,443.75
1981-10-19,436.70,436.70,436.70,436.70
1981-10-20,437.30,437.30,437.30,437.30
1981-10-21,429.00,429.00,429.00,429.00
1981-10-22,433.75,433.75,433.75,433.75
1981-10-23,432.50,432.50,432.50,432.50
1981-10-26,426.00,426.00,426.00,426.00
1981-10-27,427.40,427.40,427.40,427.40
1981-10-28,430.80,430.80,430.80,430.80
1981-10-29,424.50,424.50,424.50,424.50
1981-10-30,427.00,427.00,427.00,427.00
1981-11-02,430.00,430.00,430.00,430.00
1981-11-03,428.25,428.25,428.25,428.25
1981-11-04,431.25,431.25,431.25,431.25
1981-11-05,428.50,428.50,428.50,428.50
1981-11-06,428.25,428.25,428.25,428.25
1981-11-09,429.75,429.75,429.75,429.75
1981-11-10,418.50,418.50,418.50,418.50
1981-11-11,412.00,412.00,412.00,412.00
1981-11-12,411.50,411.50,411.50,411.50
1981-11-13,412.50,412.50,412.50,412.50
1981-11-16,404.25,404.25,404.25,404.25
1981-11-17,398.75,398.75,398.75,398.75
1981-11-18,403.75,403.75,403.75,403.75
1981-11-19,401.00,401.00,401.00,401.00
1981-11-20,401.50,401.50,401.50,401.50
1981-11-23,396.75,396.75,396.75,396.75
1981-11-24,399.25,399.25,399.25,399.25
1981-11-25,409.50,409.50,409.50,409.50
1981-11-26,409.50,409.50,409.50,409.50
1981-11-27,409.50,409.50,409.50,409.50
1981-11-30,414.50,414.50,414.50,414.50
1981-12-01,402.50,402.50,402.50,402.50
1981-12-02,406.75,406.75,406.75,406.75
1981-12-03,416.50,416.50,416.50,416.50
1981-12-04,426.00,426.00,426.00,426.00
1981-12-07,416.75,416.75,416.75,416.75
1981-12-08,415.25,415.25,415.25,415.25
1981-12-09,410.25,410.25,410.25,410.25
1981-12-10,405.50,405.50,405.50,405.50
1981-12-11,409.75,409.75,409.75,409.75
1981-12-14,417.50,417.50,417.50,417.50
1981-12-15,413.25,413.25,413.25,413.25
1981-12-16,416.75,416.75,416.75,416.75
1981-12-17,416.25,416.25,416.25,416.25
1981-12-18,415.75,415.75,415.75,415.75
1981-12-21,410.50,410.50,410.50,410.50
1981-12-22,399.60,399.60,399.60,399.60
1981-12-23,400.40,400.40,400.40,400.40
1981-12-24,400.40,400.40,400.40,400.40
1981-12-25,400.40,400.40,400.40,400.40
1981-12-28,396.00,396.00,396.00,396.00
1981-12-29,395.00,395.00,395.00,395.00
1981-12-30,397.50,397.50,397.50,397.50
1981-12-31,401.00,401.00,401.00,401.00
1982-01-01,401.00,401.00,401.00,401.00
1982-01-04,395.00,395.00,395.00,395.00
1982-01-05,403.50,403.50,403.50,403.50
1982-01-06,401.50,401.50,401.50,401.50
1982-01-07,396.50,396.50,396.50,396.50
1982-01-08,400.25,400.25,400.25,400.25
1982-01-11,388.25,388.25,388.25,388.25
1982-01-12,389.00,389.00,389.00,389.00
1982-01-13,380.00,380.00,380.00,380.00
1982-01-14,374.75,374.75,374.75,374.75
1982-01-15,379.25,379.25,379.25,379.25
1982-01-18,373.75,373.75,373.75,373.75
1982-01-19,375.25,375.25,375.25,375.25
1982-01-20,371.50,371.50,371.50,371.50
1982-01-21,376.00,376.00,376.00,376.00
1982-01-22,377.25,377.25,377.25,377.25
1982-01-25,372.00,372.00,372.00,372.00
1982-01-26,376.50,376.50,376.50,376.50
1982-01-27,381.75,381.75,381.75,381.75
1982-01-28,383.50,383.50,383.50,383.50
1982-01-29,387.00,387.00,387.00,387.00
1982-02-01,379.50,379.50,379.50,379.50
1982-02-02,379.15,379.15,379.15,379.15
1982-02-03,378.00,378.00,378.00,378.00
1982-02-04,383.75,383.75,383.75,383.75
1982-02-05,384.25,384.25,384.25,384.25
1982-02-08,379.75,379.75,379.75,379.75
1982-02-09,378.50,378.50,378.50,378.50
1982-02-10,382.15,382.15,382.15,382.15
1982-02-11,380.00,380.00,380.00,380.00
1982-02-12,377.50,377.50,377.50,377.50
1982-02-15,377.50,377.50,377.50,377.50
1982-02-16,375.25,375.25,375.25,375.25
1982-02-17,374.00,374.00,374.00,374.00
1982-02-18,369.25,369.25,369.25,369.25
1982-02-19,369.25,369.25,369.25,369.25
1982-02-22,364.25,364.25,364.25,364.25
1982-02-23,361.00,361.00,361.00,361.00
1982-02-24,362.75,362.75,362.75,362.75
1982-02-25,366.45,366.45,366.45,366.45
1982-02-26,362.60,362.60,362.60,362.60
1982-03-01,361.25,361.25,361.25,361.25
1982-03-02,361.25,361.25,361.25,361.25
1982-03-03,353.75,353.75,353.75,353.75
1982-03-04,346.50,346.50,346.50,346.50
1982-03-05,342.40,342.40,342.40,342.40
1982-03-08,330.50,330.50,330.50,330.50
1982-03-09,329.25,329.25,329.25,329.25
1982-03-10,333.00,333.00,333.00,333.00
1982-03-11,331.75,331.75,331.75,331.75
1982-03-12,323.25,323.25,323.25,323.25
1982-03-15,312.00,312.00,312.00,312.00
1982-03-16,324.50,324.50,324.50,324.50
1982-03-17,316.00,316.00,316.00,316.00
1982-03-18,320.00,320.00,320.00,320.00
1982-03-19,315.75,315.75,315.75,315.75
1982-03-22,320.80,320.80,320.80,320.80
1982-03-24,331.75,331.75,331.75,331.75
1982-03-25,327.75,327.75,327.75,327.75
1982-03-26,322.25,322.25,322.25,322.25
1982-03-29,318.50,318.50,318.50,318.50
1982-03-30,324.25,324.25,324.25,324.25
1982-03-31,320.22,320.22,320.22,320.22
1982-04-01,327.00,327.00,327.00,327.00
1982-04-02,327.75,327.75,327.75,327.75
1982-04-05,337.50,337.50,337.50,337.50
1982-04-06,345.50,345.50,345.50,345.50
1982-04-07,354.00,354.00,354.00,354.00
1982-04-08,351.50,351.50,351.50,351.50
1982-04-09,351.50,351.50,351.50,351.50
1982-04-12,353.50,353.50,353.50,353.50
1982-04-13,353.50,353.50,353.50,353.50
1982-04-14,366.75,366.75,366.75,366.75
1982-04-15,363.25,363.25,363.25,363.25
1982-04-16,362.75,362.75,362.75,362.75
1982-04-19,357.00,357.00,357.00,357.00
1982-04-20,343.00,343.00,343.00,343.00
1982-04-21,346.75,346.75,346.75,346.75
1982-04-22,345.00,345.00,345.00,345.00
1982-04-23,352.25,352.25,352.25,352.25
1982-04-26,357.00,357.00,357.00,357.00
1982-04-27,351.75,351.75,351.75,351.75
1982-04-28,354.50,354.50,354.50,354.50
1982-04-29,348.75,348.75,348.75,348.75
1982-04-30,361.25,361.25,361.25,361.25
1982-05-03,345.50,345.50,345.50,345.50
1982-05-04,341.75,341.75,341.75,341.75
1982-05-05,338.40,338.40,338.40,338.40
1982-05-06,334.50,334.50,334.50,334.50
1982-05-07,334.75,334.75,334.75,334.75
1982-05-10,329.00,329.00,329.00,329.00
1982-05-11,332.25,332.25,332.25,332.25
1982-05-12,331.50,331.50,331.50,331.50
1982-05-13,331.00,331.00,331.00,331.00
1982-05-14,333.25,333.25,333.25,333.25
1982-05-17,338.50,338.50,338.50,338.50
1982-05-18,338.00,338.00,338.00,338.00
1982-05-19,342.00,342.00,342.00,342.00
1982-05-20,342.50,342.50,342.50,342.50
1982-05-21,338.50,338.50,338.50,338.50
1982-05-24,329.00,329.00,329.00,329.00
1982-05-25,327.90,327.90,327.90,327.90
1982-05-26,330.25,330.25,330.25,330.25
1982-05-27,324.25,324.25,324.25,324.25
1982-05-28,325.25,325.25,325.25,325.25
1982-05-31,325.25,325.25,325.25,325.25
1982-06-01,318.75,318.75,318.75,318.75
1982-06-02,318.50,318.50,318.50,318.50
1982-06-03,320.35,320.35,320.35,320.35
1982-06-04,318.75,318.75,318.75,318.75
1982-06-07,325.25,325.25,325.25,325.25
1982-06-08,328.75,328.75,328.75,328.75
1982-06-09,326.00,326.00,326.00,326.00
1982-06-10,326.75,326.75,326.75,326.75
1982-06-11,325.25,325.25,325.25,325.25
1982-06-14,320.75,320.75,320.75,320.75
1982-06-15,315.00,315.00,315.00,315.00
1982-06-16,317.00,317.00,317.00,317.00
1982-06-17,309.00,309.00,309.00,309.00
1982-06-18,308.75,308.75,308.75,308.75
1982-06-21,296.75,296.75,296.75,296.75
1982-06-22,304.00,304.00,304.00,304.00
1982-06-23,304.00,304.00,304.00,304.00
1982-06-24,310.25,310.25,310.25,310.25
1982-06-25,305.50,305.50,305.50,305.50
1982-06-28,303.75,303.75,303.75,303.75
1982-06-29,309.00,309.00,309.00,309.00
1982-06-30,317.50,317.50,317.50,317.50
1982-07-01,310.20,310.20,310.20,310.20
1982-07-02,312.70,312.70,312.70,312.70
1982-07-06,311.00,311.00,311.00,311.00
1982-07-07,306.70,306.70,306.70,306.70
1982-07-08,313.50,313.50,313.50,313.50
1982-07-09,328.50,328.50,328.50,328.50
1982-07-12,343.00,343.00,343.00,343.00
1982-07-13,352.50,352.50,352.50,352.50
1982-07-14,352.70,352.70,352.70,352.70
1982-07-15,350.20,350.20,350.20,350.20
1982-07-16,347.00,347.00,347.00,347.00
1982-07-19,347.50,347.50,347.50,347.50
1982-07-20,347.70,347.70,347.70,347.70
1982-07-21,366.50,366.50,366.50,366.50
1982-07-22,353.00,353.00,353.00,353.00
1982-07-23,363.20,363.20,363.20,363.20
1982-07-26,352.20,352.20,352.20,352.20
1982-07-27,351.20,351.20,351.20,351.20
1982-07-28,347.00,347.00,347.00,347.00
1982-07-29,342.50,342.50,342.50,342.50
1982-07-30,342.90,342.90,342.90,342.90
1982-08-02,351.30,351.30,351.30,351.30
1982-08-03,349.20,349.20,349.20,349.20
1982-08-04,346.20,346.20,346.20,346.20
1982-08-05,346.50,346.50,346.50,346.50
1982-08-06,344.70,344.70,344.70,344.70
1982-08-09,336.00,336.00,336.00,336.00
1982-08-10,338.20,338.20,338.20,338.20
1982-08-11,333.50,333.50,333.50,333.50
1982-08-12,334.70,334.70,334.70,334.70
1982-08-13,338.00,338.00,338.00,338.00
1982-08-16,341.70,341.70,341.70,341.70
1982-08-17,337.70,337.70,337.70,337.70
1982-08-18,357.70,357.70,357.70,357.70
1982-08-19,356.60,356.60,356.60,356.60
1982-08-20,386.50,386.50,386.50,386.50
1982-08-23,394.50,394.50,394.50,394.50
1982-08-24,407.70,407.70,407.70,407.70
1982-08-25,401.00,401.00,401.00,401.00
1982-08-26,417.00,417.00,417.00,417.00
1982-08-27,418.00,418.00,418.00,418.00
1982-08-30,402.20,402.20,402.20,402.20
1982-08-31,411.50,411.50,411.50,411.50
1982-09-01,405.20,405.20,405.20,405.20
1982-09-02,409.70,409.70,409.70,409.70
1982-09-03,455.00,455.00,455.00,455.00
1982-09-07,481.00,481.00,481.00,481.00
1982-09-08,458.00,458.00,458.00,458.00
1982-09-09,466.00,466.00,466.00,466.00
1982-09-10,453.00,453.00,453.00,453.00
1982-09-13,439.00,439.00,439.00,439.00
1982-09-14,454.20,454.20,454.20,454.20
1982-09-15,443.20,443.20,443.20,443.20
1982-09-16,448.50,448.50,448.50,448.50
1982-09-17,441.50,441.50,441.50,441.50
1982-09-20,424.20,424.20,424.20,424.20
1982-09-21,426.50,426.50,426.50,426.50
1982-09-22,443.70,443.70,443.70,443.70
1982-09-23,435.80,435.80,435.80,435.80
1982-09-24,431.00,431.00,431.00,431.00
1982-09-27,413.70,413.70,413.70,413.70
1982-09-28,410.50,410.50,410.50,410.50
1982-09-29,409.70,409.70,409.70,409.70
1982-09-30,397.00,397.00,397.00,397.00
1982-10-01,402.00,402.00,402.00,402.00
1982-10-04,387.50,387.50,387.50,387.50
1982-10-05,390.20,390.20,390.20,390.20
1982-10-06,404.00,404.00,404.00,404.00
1982-10-07,418.50,418.50,418.50,418.50
1982-10-08,433.00,433.00,433.00,433.00
1982-10-12,441.20,441.20,441.20,441.20
1982-10-13,428.70,428.70,428.70,428.70
1982-10-14,448.00,448.00,448.00,448.00
1982-10-15,432.50,432.50,432.50,432.50
1982-10-18,428.20,428.20,428.20,428.20
1982-10-19,441.50,441.50,441.50,441.50
1982-10-20,422.00,422.00,422.00,422.00
1982-10-21,432.50,432.50,432.50,432.50
1982-10-22,428.00,428.00,428.00,428.00
1982-10-25,418.60,418.60,418.60,418.60
1982-10-26,419.20,419.20,419.20,419.20
1982-10-27,417.70,417.70,417.70,417.70
1982-10-28,418.20,418.20,418.20,418.20
1982-11-03,427.50,427.50,427.50,427.50
1982-11-04,424.70,424.70,424.70,424.70
1982-11-05,417.50,417.50,417.50,417.50
1982-11-08,407.20,407.20,407.20,407.20
1982-11-09,409.20,409.20,409.20,409.20
1982-11-10,411.00,411.00,411.00,411.00
1982-11-11,401.20,401.20,401.20,401.20
1982-11-12,398.00,398.00,398.00,398.00
1982-11-15,403.20,403.20,403.20,403.20
1982-11-16,407.50,407.50,407.50,407.50
1982-11-17,412.50,412.50,412.50,412.50
1982-11-18,408.50,408.50,408.50,408.50
1982-11-19,417.60,417.60,417.60,417.60
1982-11-22,410.50,410.50,410.50,410.50
1982-11-23,406.00,406.00,406.00,406.00
1982-11-24,409.20,409.20,409.20,409.20
1982-11-26,406.00,406.00,406.00,406.00
1982-11-29,434.00,434.00,434.00,434.00
1982-11-30,436.00,436.00,436.00,436.00
1982-12-01,440.20,440.20,440.20,440.20
1982-12-02,446.20,446.20,446.20,446.20
1982-12-03,441.20,441.20,441.20,441.20
1982-12-06,445.20,445.20,445.20,445.20
1982-12-07,454.50,454.50,454.50,454.50
1982-12-08,445.00,445.00,445.00,445.00
1982-12-09,437.50,437.50,437.50,437.50
1982-12-10,435.70,435.70,435.70,435.70
1982-12-13,438.70,438.70,438.70,438.70
1982-12-14,449.40,449.40,449.40,449.40
1982-12-15,437.50,437.50,437.50,437.50
1982-12-16,440.20,440.20,440.20,440.20
1982-12-17,437.00,437.00,437.00,437.00
1982-12-20,440.20,440.20,440.20,440.20
1982-12-21,442.20,442.20,442.20,442.20
1982-12-22,447.20,447.20,447.20,447.20
1982-12-23,445.70,445.70,445.70,445.70
1982-12-27,457.00,457.00,457.00,457.00
1982-12-28,455.50,455.50,455.50,455.50
1982-12-29,460.50,460.50,460.50,460.50
1982-12-30,456.90,456.90,456.90,456.90
1983-01-03,452.00,452.00,452.00,452.00
1983-01-04,449.50,449.50,449.50,449.50
1983-01-05,454.00,454.00,454.00,454.00
1983-01-06,454.50,454.50,454.50,454.50
1983-01-07,465.00,465.00,465.00,465.00
1983-01-10,474.00,474.00,474.00,474.00
1983-01-11,484.50,484.50,484.50,484.50
1983-01-12,480.50,480.50,480.50,480.50
1983-01-13,488.20,488.20,488.20,488.20
1983-01-14,483.20,483.20,483.20,483.20
1983-01-17,498.50,498.50,498.50,498.50
1983-01-18,485.00,485.00,485.00,485.00
1983-01-19,495.50,495.50,495.50,495.50
1983-01-20,487.20,487.20,487.20,487.20
1983-01-21,485.00,485.00,485.00,485.00
1983-01-24,476.00,476.00,476.00,476.00
1983-01-25,488.70,488.70,488.70,488.70
1983-01-26,486.50,486.50,486.50,486.50
1983-01-27,496.50,496.50,496.50,496.50
1983-01-28,493.70,493.70,493.70,493.70
1983-01-31,499.50,499.50,499.50,499.50
1983-02-01,508.50,508.50,508.50,508.50
1983-02-02,498.20,498.20,498.20,498.20
1983-02-03,503.50,503.50,503.50,503.50
1983-02-04,498.50,498.50,498.50,498.50
1983-02-07,490.20,490.20,490.20,490.20
1983-02-08,497.20,497.20,497.20,497.20
1983-02-09,490.50,490.50,490.50,490.50
1983-02-10,496.00,496.00,496.00,496.00
1983-02-11,504.50,504.50,504.50,504.50
1983-02-14,500.50,500.50,500.50,500.50
1983-02-15,509.20,509.20,509.20,509.20
1983-02-16,508.50,508.50,508.50,508.50
1983-02-17,504.70,504.70,504.70,504.70
1983-02-18,503.50,503.50,503.50,503.50
1983-02-22,485.50,485.50,485.50,485.50
