일자,티커,이름,거래소,시가,고가,저가,종가,거래량
20260605,QQQ,나스닥100,NAS,730.06,731.69,704.32,705.06,99606571.0
20260605,SMH,반도체ETF2,NAS,605.09,607.0,569.69,569.69,22038001.0
20260605,SOXX,반도체ETF,NAS,577.86,580.5,539.57,539.77,22377273.0
20260605,TSM,TSMC ADR,NYS,429.77,433.9,412.79,415.17,19644166.0
20260608,AVGO,브로드컴,NAS,402.62,402.838,391.35,396.6,37098978.0
20260608,MU,마이크론,NAS,938.265,962.95,916.5,949.28,54097769.0
20260608,NVDA,엔비디아,NAS,210.18,210.47,206.0,208.64,138372837.0
20260608,QQQ,나스닥100,NAS,717.81,723.03,713.07,716.07,47401451.0
20260608,SMH,반도체ETF2,NAS,597.21,606.2,588.54,598.16,13823901.0
20260608,SOXX,반도체ETF,NAS,569.765,581.3799,560.79,571.45,12843005.0
20260608,TSM,TSMC ADR,NYS,423.77,433.81,422.53,426.8,11245405.0
20260609,AVGO,브로드컴,NAS,401.61,407.87,370.33,392.16,37026896.0
20260609,MU,마이크론,NAS,988.175,989.15,854.35,935.89,73448646.0
20260609,NVDA,엔비디아,NAS,210.615,211.4,199.34,208.19,180962450.0
20260609,QQQ,나스닥100,NAS,722.98,725.66,686.37,707.83,91932171.0
20260609,SMH,반도체ETF2,NAS,609.475,613.69,554.66,591.01,20329715.0
20260609,SOXX,반도체ETF,NAS,585.45,588.58,522.24,562.14,24548093.0
20260609,TSM,TSMC ADR,NYS,430.88,438.1603,405.51,427.92,21199495.0
20260610,AVGO,브로드컴,NAS,381.495,385.81,371.165,372.1,38193450.0
20260610,MU,마이크론,NAS,905.13,957.48,883.25,891.88,55712574.0
20260610,NVDA,엔비디아,NAS,204.43,207.22,199.92,200.42,161746587.0
20260610,QQQ,나스닥100,NAS,701.66,711.28,692.93,693.69,65334283.0
20260610,SMH,반도체ETF2,NAS,580.755,598.73,568.29,570.91,12711368.0
20260610,SOXX,반도체ETF,NAS,551.66,572.51,539.38,541.51,16672232.0
20260610,TSM,TSMC ADR,NYS,413.955,426.32,407.7,408.75,13139680.0
20260611,AVGO,브로드컴,NAS,372.82,389.5,370.55,385.57,35187584.0
20260611,MU,마이크론,NAS,904.37,996.77,895.5,995.87,59418902.0
20260611,NVDA,엔비디아,NAS,201.49,205.66,199.54,204.87,158643204.0
20260611,QQQ,나스닥100,NAS,699.29,718.3721,695.0,717.12,71798857.0
20260611,SMH,반도체ETF2,NAS,582.605,611.62,581.61,609.45,12196801.0
20260611,SOXX,반도체ETF,NAS,555.42,588.0,554.81,586.93,12295375.0
20260611,TSM,TSMC ADR,NYS,413.255,422.25,408.86,421.07,13826458.0
20260612,AVGO,브로드컴,NAS,383.72,384.9799,377.0,382.07,27630074.0
20260612,MU,마이크론,NAS,971.81,1012.6198,960.19,981.61,40995386.0
20260612,NVDA,엔비디아,NAS,204.86,207.07,203.4385,205.19,112345314.0
20260612,QQQ,나스닥100,NAS,717.61,724.01,711.28,721.34,51236021.0
20260612,SMH,반도체ETF2,NAS,607.95,624.62,602.21,619.96,8986716.0
20260612,SOXX,반도체ETF,NAS,584.11,602.69,578.53,596.25,9947173.0
20260612,TSM,TSMC ADR,NYS,420.05,426.94,417.21,423.93,10362465.0
20260615,AVGO,브로드컴,NAS,395.51,396.2,388.6,393.94,32394178.0
20260615,MU,마이크론,NAS,1055.89,1097.47,1051.5001,1087.99,44994605.0
20260615,NVDA,엔비디아,NAS,208.92,212.7107,208.34,212.45,149936688.0
20260615,QQQ,나스닥100,NAS,738.1,744.7599,737.38,744.0,46710216.0
20260615,SMH,반도체ETF2,NAS,643.5,649.24,639.25,647.1,9613891.0
20260615,SOXX,반도체ETF,NAS,622.61,629.7199,618.45,628.45,8170771.0
20260615,TSM,TSMC ADR,NYS,438.68,442.58,431.9286,441.4,11184889.0
20260616,AVGO,브로드컴,NAS,390.21,391.79,376.46,376.71,31573669.0
20260616,MU,마이크론,NAS,1099.7,1110.3999,1020.0,1020.76,45499755.0
20260616,NVDA,엔비디아,NAS,211.18,211.49,207.29,207.41,125694100.0
20260616,QQQ,나스닥100,NAS,742.25,744.22,729.64,729.86,45348675.0
20260616,SMH,반도체ETF2,NAS,643.52,648.31,616.0,616.0,10949632.0
20260616,SOXX,반도체ETF,NAS,623.84,629.64,590.63,591.24,11204901.0
20260616,TSM,TSMC ADR,NYS,436.02,440.33,425.2,425.83,10943492.0
20260617,AVGO,브로드컴,NAS,388.705,400.65,382.65,392.9,40005503.0
20260617,MU,마이크론,NAS,1061.3,1093.67,1014.14,1043.19,46149178.0
20260617,NVDA,엔비디아,NAS,208.53,209.21,203.08,204.65,128363473.0
20260617,QQQ,나스닥100,NAS,735.19,735.68,720.85,722.51,51669322.0
20260617,SMH,반도체ETF2,NAS,633.46,643.5,623.13,623.97,10658832.0
20260617,SOXX,반도체ETF,NAS,611.56,621.99,598.95,599.73,8948401.0
20260617,TSM,TSMC ADR,NYS,434.75,442.5,431.64,432.15,10934060.0
20260618,AVGO,브로드컴,NAS,409.58,412.7,405.38,411.35,45076052.0
20260618,MU,마이크론,NAS,1108.065,1149.43,1092.7935,1133.99,64642538.0
20260618,NVDA,엔비디아,NAS,207.33,211.39,206.5,210.69,241272013.0
20260618,QQQ,나스닥100,NAS,737.2,741.82,732.51,740.62,50154595.0
20260618,SMH,반도체ETF2,NAS,648.545,663.7999,648.15,659.88,11229715.0
20260618,SOXX,반도체ETF,NAS,626.52,644.43,626.15,639.45,9666034.0
20260618,TSM,TSMC ADR,NYS,438.88,465.22,438.39,462.12,25817106.0
20260622,AVGO,브로드컴,NAS,413.66,414.64,391.91,392.13,26403669.0
20260622,MU,마이크론,NAS,1196.215,1213.56,1168.57,1211.38,53140816.0
20260622,NVDA,엔비디아,NAS,211.44,213.99,207.72,208.65,122041419.0
20260622,QQQ,나스닥100,NAS,742.02,745.45,734.39,737.95,43518595.0
20260622,SMH,반도체ETF2,NAS,670.345,671.83,660.0201,668.91,8042965.0
20260622,SOXX,반도체ETF,NAS,653.955,655.95,643.93,655.01,7782678.0
20260622,TSM,TSMC ADR,NYS,476.09,476.79,465.17,467.67,13686194.0
20260623,AVGO,브로드컴,NAS,377.865,391.02,376.6637,380.15,33122248.0
20260623,MU,마이크론,NAS,1080.0,1125.0,1038.5,1051.77,60243260.0
20260623,NVDA,엔비디아,NAS,202.17,203.77,200.0,200.04,153496196.0
20260623,QQQ,나스닥100,NAS,715.74,723.61,712.1101,713.65,53354151.0
20260623,SMH,반도체ETF2,NAS,625.93,636.88,617.27,622.05,19125963.0
20260623,SOXX,반도체ETF,NAS,607.64,619.94,598.19,603.39,12712187.0
20260623,TSM,TSMC ADR,NYS,439.18,447.3333,434.19,436.39,20364468.0
20260624,AVGO,브로드컴,NAS,386.62,388.74,376.96,382.07,29938732.0
20260624,MU,마이크론,NAS,1082.22,1083.32,991.1001,1048.51,68935710.0
20260624,NVDA,엔비디아,NAS,200.12,201.67,196.58,199.0,151810704.0
20260624,QQQ,나스닥100,NAS,715.37,719.93,704.45,710.62,52480437.0
20260624,SMH,반도체ETF2,NAS,622.28,625.23,606.23,618.92,11901988.0
20260624,SOXX,반도체ETF,NAS,606.19,609.69,586.66,601.5,9230658.0
20260624,TSM,TSMC ADR,NYS,433.975,443.86,432.575,440.83,9991168.0
20260625,AVGO,브로드컴,NAS,386.575,388.799,372.7,378.91,23412031.0
20260625,MU,마이크론,NAS,1233.0,1255.0,1136.31,1213.56,83040960.0
20260625,NVDA,엔비디아,NAS,200.08,200.8,192.13,195.74,150205647.0
20260625,QQQ,나스닥100,NAS,725.9,726.83,705.3,716.38,50144089.0
20260625,SMH,반도체ETF2,NAS,649.37,650.03,613.93,636.88,14909351.0
20260625,SOXX,반도체ETF,NAS,637.33,638.47,598.83,625.2,12792291.0
20260625,TSM,TSMC ADR,NYS,452.9,452.9,432.44,434.99,14812545.0
20260626,AVGO,브로드컴,NAS,370.45,373.69,363.83,365.02,34839253.0
20260626,MU,마이크론,NAS,1139.075,1198.7121,1121.36,1132.33,86405307.0
20260626,NVDA,엔비디아,NAS,193.12,195.55,191.22,192.53,179304147.0
20260626,QQQ,나스닥100,NAS,707.13,715.555,702.81,706.52,47081821.0
20260626,SMH,반도체ETF2,NAS,616.79,621.71,609.0,611.61,12728345.0
20260626,SOXX,반도체ETF,NAS,601.44,605.89,588.51,589.94,11017450.0
20260626,TSM,TSMC ADR,NYS,425.0,436.13,419.19,432.35,17974057.0
20260629,AVGO,브로드컴,NAS,373.615,376.2099,360.46,372.45,24285239.0
20260629,MU,마이크론,NAS,1128.7,1148.79,1023.65,1145.28,60694113.0
20260629,NVDA,엔비디아,NAS,193.85,196.18,189.8,194.97,148835724.0
20260629,QQQ,나스닥100,NAS,713.99,724.58,705.172,724.08,44939090.0
20260629,SMH,반도체ETF2,NAS,615.03,633.26,596.17,631.98,10473943.0
20260629,SOXX,반도체ETF,NAS,593.71,615.3499,571.6,614.35,11036773.0
20260629,TSM,TSMC ADR,NYS,437.0,456.1,431.09,455.1,14881386.0
20260630,AVGO,브로드컴,NAS,374.79,379.62,370.64,377.75,28517368.0
20260630,MU,마이크론,NAS,1144.73,1168.68,1124.66,1154.29,42152627.0
20260630,NVDA,엔비디아,NAS,197.24,200.63,195.11,200.09,166476665.0
20260630,QQQ,나스닥100,NAS,724.18,737.62,723.91,736.4,42121829.0
20260630,SMH,반도체ETF2,NAS,636.065,659.74,634.6,655.89,9406890.0
20260630,SOXX,반도체ETF,NAS,616.15,644.94,616.15,640.76,10112580.0
20260630,TSM,TSMC ADR,NYS,455.605,479.0,453.0,477.57,15074276.0
20260701,AVGO,브로드컴,NAS,371.87,373.75,368.03,369.34,23712608.0
20260701,MU,마이크론,NAS,1082.01,1097.0,1032.2,1032.28,51328104.0
20260701,NVDA,엔비디아,NAS,196.2,199.85,193.45,197.58,146147597.0
20260701,QQQ,나스닥100,NAS,729.19,731.92,724.6,725.17,40803791.0
20260701,SMH,반도체ETF2,NAS,634.35,639.89,618.62,620.46,13424666.0
20260701,SOXX,반도체ETF,NAS,616.815,622.89,597.88,599.7,9983015.0
20260701,TSM,TSMC ADR,NYS,467.67,468.51,443.47,444.23,18534838.0
20260702,AVGO,브로드컴,NAS,365.725,374.0,356.43,360.45,26788850.0
20260702,MU,마이크론,NAS,1041.5,1064.64,950.28,975.56,61844373.0
20260702,NVDA,엔비디아,NAS,197.14,200.055,192.35,194.83,142385548.0
20260702,QQQ,나스닥100,NAS,725.58,730.83,707.56,712.6,51086080.0
20260702,SMH,반도체ETF2,NAS,622.58,627.7,582.6,592.29,21334058.0
20260702,SOXX,반도체ETF,NAS,601.235,608.11,554.91,566.32,16150385.0
20260702,TSM,TSMC ADR,NYS,450.54,461.47,429.5,434.16,18424815.0
20260706,AVGO,브로드컴,NAS,373.61,383.16,371.18,373.9,24543998.0
20260706,MU,마이크론,NAS,1007.0,1019.0,980.85,984.75,37115846.0
20260706,NVDA,엔비디아,NAS,194.42,197.55,193.99,195.55,108999015.0
20260706,QQQ,나스닥100,NAS,719.93,726.08,718.45,722.82,30220428.0
20260706,SMH,반도체ETF2,NAS,607.05,618.21,604.05,604.3,9820715.0
20260706,SOXX,반도체ETF,NAS,583.153,598.0,580.48,581.51,8419387.0
20260706,TSM,TSMC ADR,NYS,447.775,460.03,445.6,451.79,12788454.0
20260707,AVGO,브로드컴,NAS,366.555,372.9599,362.01,370.78,24116688.0
20260707,MU,마이크론,NAS,923.01,942.02,891.66,938.38,52367526.0
20260707,NVDA,엔비디아,NAS,192.37,198.41,191.14,196.93,124154574.0
20260707,QQQ,나스닥100,NAS,714.17,716.35,704.9,709.43,42483079.0
20260707,SMH,반도체ETF2,NAS,580.02,585.97,566.83,581.45,14619227.0
20260707,SOXX,반도체ETF,NAS,551.925,558.06,536.12,551.69,12285700.0
20260707,TSM,TSMC ADR,NYS,438.02,439.8,428.11,432.57,14898418.0
20260708,AVGO,브로드컴,NAS,377.52,395.09,376.89,388.69,31624070.0
20260708,MU,마이크론,NAS,902.64,959.0,900.41,948.8,42978962.0
20260708,NVDA,엔비디아,NAS,195.18,205.16,195.06,204.12,147419133.0
20260708,QQQ,나스닥100,NAS,704.95,712.2599,700.91,711.44,35603179.0
20260708,SMH,반도체ETF2,NAS,575.33,595.0,575.04,593.0,9521328.0
20260708,SOXX,반도체ETF,NAS,544.66,564.5,543.87,562.03,7195380.0
20260708,TSM,TSMC ADR,NYS,429.0,440.49,428.75,436.98,11411248.0
20260709,AVGO,브로드컴,NAS,402.19,407.52,387.93,401.11,28073957.0
20260709,MU,마이크론,NAS,1016.51,1035.5,987.13,991.64,41110745.0
20260709,NVDA,엔비디아,NAS,204.46,204.585,198.96,202.78,132037359.0
20260709,QQQ,나스닥100,NAS,718.33,724.23,715.125,723.28,33654712.0
20260709,SMH,반도체ETF2,NAS,615.48,618.1656,604.7,607.73,9045101.0
20260709,SOXX,반도체ETF,NAS,589.5,594.99,579.14,581.7,10026208.0
20260709,TSM,TSMC ADR,NYS,446.725,447.69,436.39,436.96,11455561.0
20260710,AVGO,브로드컴,NAS,398.5,402.44,395.7,399.97,14595928.0
20260710,MU,마이크론,NAS,964.975,998.0,954.13,979.3,31768093.0
20260710,NVDA,엔비디아,NAS,202.0,211.0,201.92,210.96,148421001.0
20260710,QQQ,나스닥100,NAS,720.7,726.39,717.0,725.51,26415898.0
20260710,SMH,반도체ETF2,NAS,600.87,615.05,595.84,611.03,6608365.0
20260710,SOXX,반도체ETF,NAS,571.99,585.79,566.67,581.34,5861000.0
20260710,TSM,TSMC ADR,NYS,438.665,439.655,428.1,434.11,9595123.0
20260713,AVGO,브로드컴,NAS,393.475,395.745,383.42,384.05,21294509.0
20260713,MU,마이크론,NAS,929.0,943.5,902.6,937.0,35536239.0
20260713,NVDA,엔비디아,NAS,208.54,210.57,203.0,203.53,121411018.0
20260713,QQQ,나스닥100,NAS,717.72,718.74,710.08,711.74,36552362.0
20260713,SMH,반도체ETF2,NAS,598.005,599.36,583.09,585.62,8736478.0
20260713,SOXX,반도체ETF,NAS,563.58,566.65,550.26,553.61,8306989.0
20260713,TSM,TSMC ADR,NYS,433.82,437.99,420.29,421.58,14329820.0
20260714,AVGO,브로드컴,NAS,395.72,397.33,384.6404,389.11,20118722.0
20260714,MU,마이크론,NAS,988.38,994.8,950.07,983.12,30835225.0
20260714,NVDA,엔비디아,NAS,208.2,212.55,203.8,211.8,124379646.0
20260714,QQQ,나스닥100,NAS,720.22,722.29,714.34,719.69,29448117.0
20260714,SMH,반도체ETF2,NAS,608.895,608.895,590.38,600.31,7581088.0
20260714,SOXX,반도체ETF,NAS,580.51,580.67,560.24,567.92,7372256.0
20260714,TSM,TSMC ADR,NYS,430.87,431.055,418.86,420.39,14279000.0
20260715,AVGO,브로드컴,NAS,396.09,399.0,386.74,394.28,16324127.0
20260715,MU,마이크론,NAS,975.805,978.4,873.6301,904.28,54779242.0
20260715,NVDA,엔비디아,NAS,211.96,213.81,206.04,212.5,124797151.0
20260715,QQQ,나스닥100,NAS,723.85,724.36,710.23,717.74,32627583.0
20260715,SMH,반도체ETF2,NAS,606.88,606.88,573.72,590.77,11020779.0
20260715,SOXX,반도체ETF,NAS,575.12,575.88,538.53,555.27,10199570.0
20260715,TSM,TSMC ADR,NYS,425.75,428.89,410.75,419.48,17012274.0
20260716,AVGO,브로드컴,NAS,384.535,386.74,371.9,374.45,23407244.0
20260716,MU,마이크론,NAS,866.765,887.71,840.51,853.2,46718034.0
20260716,NVDA,엔비디아,NAS,210.17,211.08,205.845,207.4,122986074.0
20260716,QQQ,나스닥100,NAS,712.01,713.599,702.61,705.94,39402024.0
20260716,SMH,반도체ETF2,NAS,575.75,581.84,564.45,568.92,12353271.0
20260716,SOXX,반도체ETF,NAS,539.05,545.55,525.43,530.5,10343317.0
20260716,TSM,TSMC ADR,NYS,405.29,415.95,403.5,409.74,24891293.0
20260717,AVGO,브로드컴,NAS,366.045,377.35,357.8,370.825,23272208.0
20260717,MU,마이크론,NAS,822.525,903.96,804.0,848.95,63346278.0
20260717,NVDA,엔비디아,NAS,202.64,206.645,197.97,202.81,144281910.0
20260717,QQQ,나스닥100,NAS,691.65,702.3,686.76,695.33,54109267.0
20260717,SMH,반도체ETF2,NAS,547.935,567.41,536.81,556.53,22083883.0
20260717,SOXX,반도체ETF,NAS,508.545,533.19,498.542,521.81,15576818.0
20260717,TSM,TSMC ADR,NYS,392.12,404.7,386.02,398.37,20986464.0
20260720,AVGO,브로드컴,NAS,378.76,383.59,375.96,378.16,14420450.0
20260720,MU,마이크론,NAS,885.57,900.9999,858.9,865.46,37705237.0
20260720,NVDA,엔비디아,NAS,205.87,207.74,202.28,203.28,88701540.0
20260720,QQQ,나스닥100,NAS,702.16,705.8,695.51,696.06,29687558.0
20260720,SMH,반도체ETF2,NAS,568.78,572.77,557.24,558.83,6962563.0
20260720,SOXX,반도체ETF,NAS,534.0,539.54,522.84,524.14,6533139.0
20260720,TSM,TSMC ADR,NYS,407.705,409.89,400.08,402.3,11653638.0
20260721,AVGO,브로드컴,NAS,390.21,390.5834,379.22,386.5,17291139.0
20260721,MU,마이크론,NAS,925.35,982.88,916.5701,970.82,49369020.0
20260721,NVDA,엔비디아,NAS,207.54,208.65,204.01,207.29,108685563.0
20260721,QQQ,나스닥100,NAS,706.57,710.05,702.8,708.97,33728341.0
20260721,SMH,반도체ETF2,NAS,580.96,586.0,572.05,584.08,7129768.0
20260721,SOXX,반도체ETF,NAS,549.095,555.16,540.15,552.69,10079669.0
20260721,TSM,TSMC ADR,NYS,418.74,425.4,413.56,424.61,18210122.0
20260722,AVGO,브로드컴,NAS,380.2,398.585,380.0,396.81,16966188.0
20260722,MU,마이크론,NAS,938.25,982.62,936.06,959.48,31588637.0
20260722,NVDA,엔비디아,NAS,205.805,214.39,204.95,212.06,137645596.0
20260722,QQQ,나스닥100,NAS,703.62,709.65,703.62,705.35,23692181.0
20260722,SMH,반도체ETF2,NAS,571.352,592.01,571.352,586.91,5249661.0
20260722,SOXX,반도체ETF,NAS,538.75,561.18,538.72,555.52,6268430.0
20260722,TSM,TSMC ADR,NYS,414.905,424.81,414.21,421.21,10259511.0
20260723,AVGO,브로드컴,NAS,392.19,397.61,386.82,392.47,16348682.0
20260723,MU,마이크론,NAS,975.13,1011.77,964.4,990.21,40196319.0
20260723,NVDA,엔비디아,NAS,209.455,210.8687,205.96,208.76,110505328.0
20260723,QQQ,나스닥100,NAS,694.67,698.66,687.79,691.96,44028575.0
20260723,SMH,반도체ETF2,NAS,577.2,586.89,573.9994,580.17,7963219.0
20260723,SOXX,반도체ETF,NAS,545.5,558.09,543.79,551.24,6689479.0
20260723,TSM,TSMC ADR,NYS,415.84,420.84,411.8,415.58,11048797.0
20260724,AVGO,브로드컴,NAS,387.68,389.27,378.75,381.92,15149396.0
20260724,MU,마이크론,NAS,959.03,967.14,904.0,920.95,40803073.0
20260724,NVDA,엔비디아,NAS,207.45,211.9099,204.81,206.84,114836805.0
20260724,QQQ,나스닥100,NAS,690.41,692.63,682.48,684.23,42876658.0
20260724,SMH,반도체ETF2,NAS,574.43,578.52,556.49,561.19,19156403.0
20260724,SOXX,반도체ETF,NAS,544.36,548.0,522.21,527.01,10952031.0
20260724,TSM,TSMC ADR,NYS,411.345,412.92,400.8,403.41,11525123.0
20260727,AVGO,브로드컴,NAS,389.815,389.9,373.5,383.22,18502121.0
20260727,MU,마이크론,NAS,932.445,935.0,854.79,900.2,47591161.0
20260727,NVDA,엔비디아,NAS,208.2,208.75,195.44,196.51,154353698.0
20260727,QQQ,나스닥100,NAS,691.68,692.3,675.945,682.12,42681473.0
20260727,SMH,반도체ETF2,NAS,565.94,567.62,535.31,548.55,38682157.0
20260727,SOXX,반도체ETF,NAS,532.64,534.305,500.0,516.23,13472846.0
20260727,TSM,TSMC ADR,NYS,406.075,407.43,388.8,399.09,17932307.0
20260728,AVGO,브로드컴,NAS,374.36,385.8,371.52,380.91,20328406.0
20260728,MU,마이크론,NAS,839.61,848.36,789.09,820.53,61039321.0
20260728,NVDA,엔비디아,NAS,195.0,198.7,192.74,197.01,134111494.0
20260728,QQQ,나스닥100,NAS,676.23,679.4,667.88,675.49,51398741.0
20260728,SMH,반도체ETF2,NAS,531.65,535.94,518.25,529.6,18429041.0
20260728,SOXX,반도체ETF,NAS,496.74,498.48,480.5,491.46,14904208.0
20260728,TSM,TSMC ADR,NYS,385.0,395.36,381.3,392.31,18276277.0
20260729,AVGO,브로드컴,NAS,380.635,386.12,369.5101,370.32,21374407.0
20260729,MU,마이크론,NAS,833.0,841.8,737.88,739.0,69845966.0
20260729,NVDA,엔비디아,NAS,195.845,197.074,190.01,190.01,147680809.0
20260729,QQQ,나스닥100,NAS,675.505,680.05,661.14,661.73,57233269.0
20260729,SMH,반도체ETF2,NAS,525.99,532.17,503.63,504.22,19440901.0
20260729,SOXX,반도체ETF,NAS,488.65,496.06,464.08,465.0,18817154.0
20260729,TSM,TSMC ADR,NYS,388.08,391.25,372.72,374.67,21700216.0
20260730,AVGO,브로드컴,NAS,380.35,388.68,377.54,387.84,23639844.0
20260730,MU,마이크론,NAS,793.135,882.5,789.0,874.66,63075299.0
20260730,NVDA,엔비디아,NAS,193.45,197.25,191.52,195.04,129010151.0
20260730,QQQ,나스닥100,NAS,674.76,685.12,673.3,683.55,66753681.0
20260730,SMH,반도체ETF2,NAS,529.858,544.64,524.56,538.9,14175001.0
20260730,SOXX,반도체ETF,NAS,491.57,509.98,488.01,504.53,17477835.0
20260730,TSM,TSMC ADR,NYS,392.49,406.77,387.6,403.31,17474236.0
20260731,AVGO,브로드컴,NAS,394.83,399.92,379.71,389.28,20391003.0
20260731,MU,마이크론,NAS,919.65,930.88,818.0,823.03,54538600.0
20260731,NVDA,엔비디아,NAS,198.4405,202.0,194.95,200.75,139961152.0
20260731,QQQ,나스닥100,NAS,692.11,695.77,680.0512,687.99,50540483.0
20260731,SMH,반도체ETF2,NAS,557.5,561.44,535.24,540.53,14673890.0
20260731,SOXX,반도체ETF,NAS,527.1,532.67,501.3,504.89,13113704.0
20260731,TSM,TSMC ADR,NYS,419.5,420.35,398.8,404.25,11956081.0
20260803,AVGO,브로드컴,NAS,384.405,392.605,374.61,392.23,17315081.0
20260803,MU,마이크론,NAS,786.355,836.62,770.1,829.5,42607140.0
20260803,NVDA,엔비디아,NAS,197.69,208.74,196.85,206.64,128406883.0
20260803,QQQ,나스닥100,NAS,688.3,701.59,685.82,700.07,44965071.0
20260803,SMH,반도체ETF2,NAS,530.43,548.49,524.77,545.46,7283763.0
20260803,SOXX,반도체ETF,NAS,491.92,510.95,485.71,507.68,10302034.0
20260803,TSM,TSMC ADR,NYS,400.585,407.44,398.2001,406.11,12676907.0
20260804,AVGO,브로드컴,NAS,402.97,422.065,400.68,418.16,29564242.0
20260804,MU,마이크론,NAS,866.82,902.4299,858.5,892.67,37478559.0
20260804,NVDA,엔비디아,NAS,211.3,213.06,209.05,211.94,134921997.0
20260804,QQQ,나스닥100,NAS,708.16,725.66,707.53,723.85,59778624.0
20260804,SMH,반도체ETF2,NAS,564.292,578.63,562.28,575.71,9566210.0
20260804,SOXX,반도체ETF,NAS,529.31,545.385,526.57,542.21,10898613.0
20260804,TSM,TSMC ADR,NYS,418.0,420.25,412.11,417.17,13929095.0
20260805,AVGO,브로드컴,NAS,421.7,427.0,416.89,418.28,16880445.0
20260805,MU,마이크론,NAS,885.3,928.98,881.2,893.19,34720297.0
20260805,NVDA,엔비디아,NAS,216.86,222.22,216.4,219.22,158187403.0
20260805,QQQ,나스닥100,NAS,726.25,728.54,716.92,717.3,33540176.0
20260805,SMH,반도체ETF2,NAS,574.41,585.0,568.38,569.7,6209431.0
20260805,SOXX,반도체ETF,NAS,536.4,547.57,528.88,530.7,9649263.0
20260805,TSM,TSMC ADR,NYS,419.32,426.3,413.0701,414.0,12790436.0
20260806,AVGO,브로드컴,NAS,420.545,428.03,410.76,420.565,13907544.0
20260806,MU,마이크론,NAS,843.11,913.33,827.0,881.47,35784117.0
20260806,NVDA,엔비디아,NAS,221.53,223.63,217.0,218.99,113940644.0
20260806,QQQ,나스닥100,NAS,710.82,719.32,708.5,714.65,33035860.0
20260806,SMH,반도체ETF2,NAS,565.475,580.43,559.56,571.48,6231651.0
20260806,SOXX,반도체ETF,NAS,522.66,542.56,516.41,532.52,7654672.0
20260806,TSM,TSMC ADR,NYS,409.54,423.91,407.99,418.2,10628860.0
20260807,AVGO,브로드컴,NAS,428.4,430.84,421.61,427.76,14698252.0
20260807,MU,마이크론,NAS,903.6,904.8,847.02,877.57,34568477.0
20260807,NVDA,엔비디아,NAS,221.54,224.76,220.66,223.96,105669440.0
20260807,QQQ,나스닥100,NAS,720.15,723.63,716.51,723.03,31070371.0
20260807,SMH,반도체ETF2,NAS,583.58,586.09,572.32,582.7,6505032.0
20260807,SOXX,반도체ETF,NAS,545.2,547.9038,531.27,543.27,5262641.0
20260807,TSM,TSMC ADR,NYS,424.79,424.79,413.1,420.04,9159559.0
