# 비트코인 일별 — 업비트 **KRW/BTC**. scripts/crypto_daily.py 가 만든다.
# ⚠⚠ **원화다. 달러가 아니다.** 환율로 곱해도 글로벌 달러 가격과 다르다 —
#   국내 프리미엄이 얹혀 있다. 달러 기준 수준(예: «6만 5,100달러»)을
#   말할 때 이 파일을 쓰지 말 것. 방향과 등락률에만 쓴다.
# ⚠ 창구가 짧을 수 있어 **덮어쓰지 않고 합친다.**
date,open,high,low,close,volume
2024-08-03,86691000,87690000,85000000,85957000,4092.7943551
2024-08-04,85954000,86311000,81684000,81871000,4611.29820006
2024-08-05,81871000,82256000,72100000,77833000,24340.64352183
2024-08-06,77786000,82150000,77782000,80224000,8072.43895547
2024-08-07,80166000,81950000,77782000,78388000,5432.14151862
2024-08-08,78386000,87980000,77941000,86397000,7223.37726497
2024-08-09,86397000,86704000,84000000,85518000,3988.32199252
2024-08-10,85522000,86370000,84760000,85669000,1520.92336317
2024-08-11,85669000,86424000,82208000,82815000,2720.83888888
2024-08-12,82816000,85000000,81000000,83221000,5146.28530123
2024-08-13,83207000,85770000,82050000,84600000,2969.1258049
2024-08-14,84587000,85950000,82218000,82457000,3628.93687814
2024-08-15,82440000,83555000,79500000,81004000,4038.37159277
2024-08-16,81044000,83400000,80296000,82209000,2679.23816824
2024-08-17,82185000,83000000,82042000,82849000,933.40851079
2024-08-18,82821000,83679000,81500000,81500000,1735.01155291
2024-08-19,81500000,81915000,80100000,81680000,2673.17906464
2024-08-20,81678000,83400000,80501000,80751000,3390.11925074
2024-08-21,80751000,83600000,80567000,82900000,2890.84775474
2024-08-22,82900000,83101000,81280000,82003000,2147.41467519
2024-08-23,82003000,86500000,82003000,85600000,4504.19667489
2024-08-24,85600000,86390000,85155000,85767000,2208.11441379
2024-08-25,85807000,86979000,85410000,86254000,1706.67417894
2024-08-26,86227000,86529000,84408000,84408000,2265.13667983
2024-08-27,84408000,84794000,80121000,80950000,4092.93179425
2024-08-28,80947000,81895000,79550000,80569000,3820.66248016
2024-08-29,80618000,82700000,80151000,80790000,2544.07597886
2024-08-30,80745000,81250000,79225000,80439000,2810.0880881
2024-08-31,80439000,80823000,80009000,80262000,878.79683254
2024-09-01,80300000,80370000,78300000,78301000,2494.88727962
2024-09-02,78303000,80610000,78235000,80205000,2225.46983686
2024-09-03,80247000,81101000,78250000,78272000,2592.3066124
2024-09-04,78270000,79300000,76248000,78739000,3851.46445527
2024-09-05,78739000,79131000,76000000,76330000,2942.51524732
2024-09-06,76330000,76860000,72200000,73644000,5935.35551016
2024-09-07,73644000,74580000,73078000,73640000,1828.02997826
2024-09-08,73640000,74880000,72992000,74437000,1644.76729172
2024-09-09,74439000,78500000,74093000,77275000,3176.91973981
2024-09-10,77274000,78485000,76432000,78089000,2241.68120619
2024-09-11,78091000,78200000,75380000,77301000,3116.80951368
2024-09-12,77363000,78830000,77300000,78269000,2557.82419262
2024-09-13,78269000,81100000,77700000,80930000,2823.93208217
2024-09-14,80930000,81174000,80040000,80524000,1385.12357149
2024-09-15,80524000,81009000,79090000,79690000,1356.48768845
2024-09-16,79691000,79860000,77740000,78469000,2519.56058186
2024-09-17,78468000,82364000,77774000,81116000,3059.36567932
2024-09-18,81116000,82618000,80008000,82604000,3428.8963758
2024-09-19,82602000,85000000,82286000,83892000,4648.37942849
2024-09-20,83891000,85478000,83377000,84385000,3323.6937552
2024-09-21,84384000,84750000,84000000,84425000,1090.3444682
2024-09-22,84429000,85500000,83401000,84829000,1908.5542428
2024-09-23,84838000,86250000,83832000,84631000,2673.96134366
2024-09-24,84630000,85750000,84009000,85248000,2012.41227478
2024-09-25,85248000,85950000,84220000,84362000,1841.63143353
2024-09-26,84362000,86602000,83800000,86000000,2789.46333075
2024-09-27,85948000,87410000,85877000,86958000,2394.9246307
2024-09-28,86958000,87250000,86003000,86732000,1477.88808675
2024-09-29,86731000,86891000,85800000,85958000,1194.37235199
2024-09-30,85958000,85958000,83061000,83730000,3060.00152514
2024-10-01,83730000,84884000,80844000,81500000,3945.58721667
2024-10-02,81500000,83300000,80940000,81707000,2925.26269862
2024-10-03,81707000,82700000,81302000,82424000,1824.49346442
2024-10-04,82401000,84300000,82038000,83805000,2195.45496643
2024-10-05,83804000,84190000,83511000,83956000,817.44017353
2024-10-06,83997000,84710000,83600000,84533000,1018.03960044
2024-10-07,84436000,86301000,83884000,83942000,2777.92331295
2024-10-08,83942000,85270000,83848000,84139000,1500.97582491
2024-10-09,84139000,84500000,82187000,82385000,1648.2112092
2024-10-10,82383000,83127000,80635000,82131000,2268.19845555
2024-10-11,82131000,85474000,81749000,84451000,2294.3265072
2024-10-12,84450000,85250000,84330000,84956000,1270.67308963
2024-10-13,84997000,85181000,83890000,84806000,999.92078816
2024-10-14,84782000,88963000,84300000,88640000,4452.09535758
2024-10-15,88640000,91531000,87510000,90600000,5210.90721134
2024-10-16,90518000,92350000,90194000,91610000,3231.93043209
2024-10-17,91610000,92000000,91150000,91725000,2157.1418524
2024-10-18,91758000,93697000,91510000,93330000,2675.73295105
2024-10-19,93358000,93529000,92769000,93322000,1178.03451338
2024-10-20,93322000,94299000,92956000,93901000,1748.52316418
2024-10-21,93901000,94456000,91459000,92161000,3449.15326333
2024-10-22,92161000,93380000,91090000,92877000,2368.62387309
2024-10-23,92877000,93000000,90860000,92375000,2143.3892041
2024-10-24,92375000,94699000,92080000,94077000,2448.57085133
2024-10-25,94077000,95142000,92432000,93762000,3407.54832706
2024-10-26,93762000,94298000,93300000,93993000,1183.20739692
2024-10-27,93993000,95120000,93900000,94819000,1411.23968983
2024-10-28,94824000,97714000,94520000,97401000,3409.60332051
2024-10-29,97401000,102158000,97200000,101305000,5562.52909892
2024-10-30,101300000,101305000,99135000,100571000,3365.95959234
2024-10-31,100571000,100893000,97300000,98112000,3613.86060485
2024-11-01,98112000,99758000,95520000,97285000,4732.23515543
2024-11-02,97331000,97999000,96825000,97205000,1392.9511706
2024-11-03,97205000,97232000,93905000,95883000,4274.03829734
2024-11-04,95987000,96803000,93083000,94289000,3499.3312694
2024-11-05,94289000,98074000,93958000,96170000,4693.69383572
2024-11-06,96196000,104395000,96104000,104085000,16688.61145413
2024-11-07,104085000,104999000,102290000,104115000,5388.93336038
2024-11-08,104177000,107591000,104109000,106843000,5082.34104766
2024-11-09,106845000,106990000,105873000,106294000,2637.78576193
2024-11-10,106294000,112470000,106050000,111440000,8019.81547695
2024-11-11,111440000,125073000,111273000,124503000,12001.08990735
2024-11-12,124476000,128010000,118864000,124967000,16554.20480457
2024-11-13,124951000,131041000,122771000,128111000,10952.98902806
2024-11-14,128111000,130500000,121674000,123572000,8949.53643424
2024-11-15,123543000,128950000,123370000,128236000,5716.55861621
2024-11-16,128128000,129103000,126090000,127071000,3823.17673321
2024-11-17,127130000,128000000,125252000,126472000,3247.47073017
2024-11-18,126469000,128895000,126133000,127142000,5047.61424553
2024-11-19,127142000,130998000,127050000,129720000,4927.94874584
2024-11-20,129711000,133328000,128448000,133180000,5838.6438429
2024-11-21,133180000,138707000,133001000,137050000,10222.06889251
2024-11-22,137050000,138770000,129500000,136879000,8630.22163555
2024-11-23,136879000,137178000,134195000,136000000,4655.31787362
2024-11-24,136000000,137000000,131501000,136096000,6200.90015139
2024-11-25,136110000,136169000,129688000,129791000,5215.17121982
2024-11-26,129791000,132579000,127416000,128783000,6885.70331529
2024-11-27,128800000,134300000,127900000,132999000,4249.1126079
2024-11-28,132999000,134577000,131438000,133138000,2894.46173182
2024-11-29,133144000,136274000,132850000,134542000,3364.34950955
2024-11-30,134542000,134809000,133600000,133701000,2322.82345831
2024-12-01,133722000,135199000,133297000,133802000,2777.19479993
2024-12-02,133802000,135800000,132260000,133535000,5258.80127361
2024-12-03,133523000,134680000,88340000,133700000,17683.62747683
2024-12-04,133720000,139920000,133499000,138760000,6908.45521467
2024-12-05,138765000,146100000,134000000,137501000,13478.62326034
2024-12-06,137501000,141502000,136000000,139340000,6063.54653238
2024-12-07,139402000,140411000,137698000,138960000,2610.5841878
2024-12-08,138970000,141400000,138620000,141005000,2543.63864334
2024-12-09,141056000,141399000,135900000,138864000,6109.56495313
2024-12-10,138934000,140000000,135490000,138205000,5616.62632103
2024-12-11,138205000,144276000,136500000,143111000,5689.39655961
2024-12-12,143111000,145000000,142000000,142757000,4045.85671021
2024-12-13,142780000,144865000,142001000,144402000,2498.61280327
2024-12-14,144432000,146051000,143973000,145927000,3159.8717957
2024-12-15,145927000,150000000,145684000,149243000,4767.12710782
2024-12-16,149243000,154924000,149016000,153403000,7149.99826047
2024-12-17,153403000,157198000,152885000,155223000,6148.61772387
2024-12-18,155222000,155949000,147189000,147754000,8474.61237602
2024-12-19,147753000,153299000,145000000,147474000,8324.52385032
2024-12-20,147474000,148460000,139800000,148138000,11382.22178188
2024-12-21,148138000,149700000,145249000,147830000,3665.1329609
2024-12-22,147836000,147950000,143850000,144800000,2581.87051786
2024-12-23,144802000,146200000,140487000,142901000,4856.56334531
2024-12-24,142901000,148148000,141000000,146831000,4267.25948224
2024-12-25,146832000,148566000,145395000,148081000,2876.60726242
2024-12-26,148216000,149000000,143175000,144076000,3388.87364346
2024-12-27,144016000,146117000,141466000,142111000,3178.66133333
2024-12-28,142107000,143000000,141487000,142302000,1303.19890916
2024-12-29,142306000,142380000,138600000,139735000,2159.30538073
2024-12-30,139831000,140680000,135971000,137892000,3702.11593421
2024-12-31,137865000,143483000,136032000,139257000,3643.22812128
2025-01-01,139394000,141631000,139000000,141320000,1844.08159039
2025-01-02,141322000,144826000,140920000,143848000,2990.38753759
2025-01-03,143848000,145755000,142619000,144655000,2358.57615963
2025-01-04,144653000,145500000,144073000,144745000,1434.92359435
2025-01-05,144767000,145357000,143513000,144718000,1408.24718096
2025-01-06,144731000,150300000,144481000,150264000,3571.30863413
2025-01-07,150255000,151000000,143500000,144789000,4272.70397233
2025-01-08,144789000,145161000,140919000,142368000,4044.35025674
2025-01-09,142375000,142776000,138810000,139740000,3518.23075617
2025-01-10,139748000,143885000,139687000,142457000,3080.00169207
2025-01-11,142614000,142617000,141175000,141771000,1130.79358171
2025-01-12,141768000,143245000,141002000,142086000,1175.06065536
2025-01-13,142074000,143500000,137500000,142108000,4170.81560831
2025-01-14,142108000,144999000,141684000,143501000,2497.29785551
2025-01-15,143546000,147724000,142997000,147309000,3643.57815105
2025-01-16,147309000,147804000,144102000,146670000,3144.49690893
2025-01-17,146750000,155509000,146661000,152345000,4733.22050886
2025-01-18,152434000,156530000,151533000,155801000,3669.1021434
2025-01-19,155720000,159999000,150903000,154000000,7059.87614334
2025-01-20,154000000,163325000,151518000,153225000,10739.01815816
2025-01-21,153225000,158490000,151038000,157571000,4373.10201888
2025-01-22,157571000,157791000,154486000,154999000,2191.16098401
2025-01-23,154999000,158920000,152000000,155112000,4862.19227811
2025-01-24,155112000,159000000,154000000,157146000,2873.324649
2025-01-25,157170000,157832000,156889000,157200000,1030.73359964
2025-01-26,157200000,157933000,156000000,156100000,1211.62502318
2025-01-27,156100000,157075000,151260000,154919000,4922.6468022
2025-01-28,154919000,156658000,153782000,155919000,1848.78624612
2025-01-29,155919000,159455000,155765000,158859000,2078.67994056
2025-01-30,158859000,160559000,157860000,158139000,2319.02698078
2025-01-31,158182000,159669000,155600000,156580000,2129.17745711
2025-02-01,156580000,158090000,155888000,157330000,1619.80320769
2025-02-02,157399000,157925000,152477000,154000000,4071.87094813
2025-02-03,154000000,160304000,145000000,158217000,10024.73505923
2025-02-04,158217000,159439000,153000000,154122000,3487.67009628
2025-02-05,154140000,155662000,151000000,151450000,1916.10734457
2025-02-06,151450000,153925000,150011000,151356000,1849.75006961
2025-02-07,151359000,154000000,148730000,149601000,2909.10670683
2025-02-08,149602000,150200000,147994000,148803000,1075.62535359
2025-02-09,148873000,149819000,146197000,147579000,1541.55305088
2025-02-10,147602000,148830000,146000000,147724000,1457.45752226
2025-02-11,147812000,148750000,145112000,146020000,1669.24926882
2025-02-12,146034000,148266000,143429000,147846000,2307.47284288
2025-02-13,147846000,148155000,144580000,145877000,1331.28698982
2025-02-14,145802000,148120000,145270000,146551000,1435.33598102
2025-02-15,146551000,147720000,146200000,147501000,733.06032932
2025-02-16,147503000,147598000,145484000,145625000,671.71332295
2025-02-17,145625000,145980000,144139000,144390000,1267.18557174
2025-02-18,144390000,145352000,141104000,143728000,1754.60548271
2025-02-19,143760000,144743000,142250000,144312000,1069.3540581
2025-02-20,144314000,146000000,143689000,145719000,939.00260259
2025-02-21,145719000,146400000,141334000,142859000,1802.73267951
2025-02-22,142891000,143191000,141988000,142300000,699.20266557
2025-02-23,142364000,142500000,140019000,141364000,1091.6888984
2025-02-24,141371000,141572000,131800000,132135000,4987.71406631
2025-02-25,132135000,134899000,125004000,129715000,8847.3776982
2025-02-26,129715000,130000000,120723000,122784000,4779.97562112
2025-02-27,122775000,127493000,121500000,124331000,3770.15373297
2025-02-28,124404000,125411000,116504000,124499000,7878.5305605
2025-03-01,124499000,128980000,123342000,128320000,3139.14949168
2025-03-02,128320000,143708000,126464000,142500000,7926.22492232
2025-03-03,142500000,142950000,128097000,130094000,7118.39422776
2025-03-04,130110000,133790000,123473000,130430000,5613.26787691
2025-03-05,130368000,136459000,128980000,134990000,3637.90357222
2025-03-06,134990000,138321000,131220000,133870000,3640.1321495
2025-03-07,133858000,135900000,127470000,129522000,5258.89083787
2025-03-08,129522000,129998000,127390000,128531000,1351.55812949
2025-03-09,128579000,128950000,119864000,121111000,3708.57244967
2025-03-10,121039000,124910000,116355000,117477000,5950.48973869
2025-03-11,117495000,123918000,114763000,123232000,5714.24523651
2025-03-12,123232000,125300000,120153000,123871000,3310.46328038
2025-03-13,123871000,124600000,119000000,120216000,2451.95230335
2025-03-14,120216000,125500000,119737000,123878000,2059.41278058
2025-03-15,123855000,124896000,123205000,124000000,958.29986877
2025-03-16,124013000,125000000,121020000,121749000,1594.84480755
2025-03-17,121720000,123660000,121260000,122801000,1162.19594107
2025-03-18,122801000,122888000,119550000,121272000,1624.90063111
2025-03-19,121272000,127625000,120939000,127194000,2367.8219214
2025-03-20,127194000,128460000,123910000,124297000,2163.0060839
2025-03-21,124329000,125138000,123228000,124500000,1069.92495439
2025-03-22,124500000,124890000,124000000,124150000,471.51001517
2025-03-23,124150000,126938000,124026000,126937000,795.4027587
2025-03-24,126912000,130989000,126196000,128890000,2487.27149825
2025-03-25,128890000,130000000,127502000,128823000,1524.14730791
2025-03-26,128822000,130207000,127200000,128556000,1328.8735994
2025-03-27,128556000,129566000,127000000,128701000,1079.38711796
2025-03-28,128701000,129026000,124610000,125800000,1648.51701639
2025-03-29,125800000,126100000,122007000,123378000,1255.281682
2025-03-30,123274000,124890000,122218000,123046000,829.51053474
2025-03-31,123046000,124895000,121263000,123209000,1460.37610922
2025-04-01,123209000,126964000,122800000,126632000,1580.5872936
2025-04-02,126632000,130342000,122500000,122798000,2745.43701855
2025-04-03,122794000,124785000,121002000,123244000,1814.89880725
2025-04-04,123244000,124650000,121100000,123409000,2348.07168828
2025-04-05,123409000,123988000,122033000,123300000,660.55224138
