# 코스피 지수 일별 OHLC · 소스 FinanceDataReader · KS11 · 2026-09-05
일자,시가,고가,저가,종가,거래량
19950707,915.23,942.39,915.23,942.39,55076370.0
19950708,942.8,953.19,942.8,946.98,41506750.0
19950710,946.99,966.76,946.91,961.84,63389250.0
19950711,962.02,978.99,956.58,959.99,66187490.0
19950712,960.35,967.69,953.92,962.22,48433870.0
19950713,962.32,984.18,962.32,977.29,70797980.0
19950714,977.42,986.67,968.77,972.02,85171250.0
19950715,972.03,972.54,966.44,966.48,44658210.0
19950718,966.53,975.47,961.01,961.01,62423430.0
19950719,961.11,961.25,948.37,950.11,51297660.0
19950720,950.63,961.42,949.92,961.41,53559140.0
19950721,961.65,970.56,958.74,964.56,60236660.0
19950722,964.38,968.37,959.31,963.25,30205870.0
19950724,962.94,968.89,962.91,965.36,48280030.0
19950725,964.72,966.77,953.27,953.53,39705690.0
19950726,953.43,957.44,944.32,945.99,36659240.0
19950727,946.05,950.63,940.75,940.75,31836330.0
19950728,940.64,941.09,932.75,932.82,27568650.0
19950729,932.78,935.55,928.61,928.64,17784850.0
19950731,928.47,933.57,927.16,933.57,21484780.0
19950801,933.34,945.0,932.59,944.6,25836360.0
19950802,944.41,944.71,933.35,935.7,30985320.0
19950803,935.7,935.7,921.92,922.95,24058270.0
19950804,922.86,922.86,911.77,917.47,25077780.0
19950805,917.65,922.09,914.1,914.16,19939950.0
19950807,913.89,914.15,907.84,907.84,24407460.0
19950808,907.37,912.65,898.95,901.87,26364490.0
19950809,902.21,924.46,902.21,924.41,29999260.0
19950810,924.69,929.15,913.68,916.01,39687730.0
19950811,916.2,920.01,910.28,914.23,48912000.0
19950812,914.18,915.66,908.3,910.03,34925980.0
19950814,910.16,916.98,908.69,908.69,33059600.0
19950816,908.82,911.57,901.37,904.44,28862940.0
19950817,904.29,904.72,896.23,902.82,49698650.0
19950818,902.73,907.05,895.85,906.9,29931340.0
19950819,906.9,912.03,906.31,911.88,33480590.0
19950821,908.8,915.74,908.51,913.31,44569670.0
19950822,913.34,918.53,913.34,917.79,35348240.0
19950823,917.79,926.43,917.79,925.81,39785590.0
19950824,925.72,929.1,925.42,927.82,42396160.0
19950825,926.99,929.17,921.04,921.1,30296210.0
19950826,921.05,922.11,915.1,921.69,18052890.0
19950828,921.7,928.36,918.84,922.44,25612490.0
19950829,922.17,922.24,914.6,916.46,24707970.0
19950830,915.51,918.12,914.1,914.71,19716840.0
19950831,913.88,917.39,909.36,914.06,22965760.0
19950901,913.67,917.0,905.1,911.36,18003910.0
19950902,911.12,923.38,911.04,918.82,14205000.0
19950904,918.47,924.21,918.47,922.49,19334620.0
19950905,922.36,929.09,920.5,928.96,25428640.0
19950906,929.02,944.71,929.02,944.52,32196200.0
19950907,944.52,955.69,944.52,953.81,40810560.0
19950911,954.05,958.45,945.39,950.98,29074060.0
19950912,950.89,956.22,949.32,952.28,36835300.0
19950913,952.31,968.54,952.31,968.32,54423650.0
19950914,968.88,980.51,963.18,965.72,67352490.0
19950915,965.86,985.65,965.86,985.64,51866150.0
19950916,985.71,996.7,985.71,995.57,42644490.0
19950918,995.65,1001.33,989.67,1000.21,57152900.0
19950919,1000.26,1014.65,992.57,992.57,61879760.0
19950920,992.55,1009.51,988.48,1009.47,44621270.0
19950921,1009.42,1020.44,1008.55,1012.29,56233240.0
19950922,1012.66,1013.64,997.73,997.73,39142820.0
19950923,997.55,997.55,987.36,991.33,21205190.0
19950925,990.84,998.54,985.2,985.2,26265070.0
19950926,983.99,985.75,977.69,983.82,23640500.0
19950927,983.75,985.56,979.86,980.78,23255780.0
19950928,980.92,990.03,980.24,985.88,31450270.0
19950929,985.93,990.3,985.71,987.1,30287950.0
19950930,987.07,988.87,981.38,982.65,18362380.0
19951002,982.43,984.35,974.71,975.79,18868080.0
19951004,975.62,987.69,974.05,982.89,21273630.0
19951005,982.7,989.24,977.81,989.05,27517750.0
19951006,989.33,1007.49,989.33,1002.07,35630050.0
19951007,1002.57,1010.35,1002.15,1003.4,23009360.0
19951009,1003.41,1015.12,1003.41,1008.29,36433320.0
19951010,1008.32,1015.24,1003.73,1004.16,30106330.0
19951011,1004.07,1011.87,1004.02,1011.0,34441100.0
19951012,1011.0,1022.49,1011.0,1016.66,39154000.0
19951013,1016.81,1018.5,1010.92,1014.3,34334290.0
19951014,1014.32,1019.05,1014.27,1016.77,21592800.0
19951016,1016.81,1019.84,1007.48,1007.48,26379470.0
19951017,1007.43,1010.13,1002.59,1005.78,25918890.0
19951018,1006.49,1009.96,1005.76,1006.7,27422920.0
19951019,1006.68,1007.46,995.29,1000.22,25381340.0
19951020,1000.19,1000.19,989.72,994.89,22078490.0
19951021,994.88,1003.0,993.56,999.5,15472220.0
19951023,999.25,999.25,975.66,976.39,25055040.0
19951024,976.33,992.76,975.51,992.76,22657700.0
19951025,992.64,1003.26,992.47,997.88,30263970.0
19951026,998.07,1005.01,997.4,1001.15,26671360.0
19951027,1001.29,1011.46,999.05,1001.37,29274960.0
19951028,1001.3,1001.33,992.05,992.05,13896400.0
19951030,991.36,991.36,982.11,982.87,16075740.0
19951031,982.76,990.28,982.07,990.26,20950540.0
19951101,990.47,997.68,990.27,997.52,21237290.0
19951102,997.5,998.88,994.01,994.68,21977290.0
19951103,994.25,994.25,986.34,989.74,20364860.0
19951104,989.71,992.37,987.53,989.97,16447340.0
19951106,990.02,995.96,989.76,992.77,23489730.0
19951107,992.71,994.09,983.03,987.72,23261220.0
19951108,987.5,990.67,980.8,980.84,24237920.0
19951109,979.51,979.51,964.11,970.91,22986170.0
19951110,970.58,970.58,960.36,965.95,19495860.0
19951111,965.98,976.65,965.98,976.25,15248830.0
19951113,974.86,974.86,954.04,954.04,17256240.0
19951114,953.85,956.62,946.94,948.34,17055310.0
19951115,948.23,954.17,937.04,937.04,25093880.0
19951116,936.92,941.34,932.57,933.95,20072360.0
19951117,933.92,952.37,933.92,952.37,20097550.0
19951118,952.36,953.2,945.55,946.35,13225850.0
19951120,945.06,945.06,931.64,931.64,14230450.0
19951121,931.14,931.14,913.72,917.97,15902020.0
19951122,918.33,925.95,914.19,921.03,16163770.0
19951123,921.2,932.62,921.2,932.58,16517500.0
19951124,932.3,949.38,932.3,944.85,21198160.0
19951125,944.74,948.74,936.47,942.5,14364430.0
19951127,942.69,951.55,942.38,949.23,21487210.0
19951128,949.11,956.73,949.11,952.89,23928920.0
19951129,952.98,953.54,947.07,948.31,17226050.0
19951130,947.88,947.88,930.92,930.92,20221720.0
19951201,930.69,939.3,929.59,939.0,14407210.0
19951202,938.53,938.53,925.73,931.23,11861830.0
19951204,930.79,937.41,929.62,934.95,12090500.0
19951205,934.98,946.98,934.98,946.98,17153380.0
19951206,947.85,959.47,947.85,954.61,21436400.0
19951207,954.95,965.33,954.95,960.57,21794060.0
19951208,960.55,963.99,954.03,958.62,19389460.0
19951209,958.44,962.88,956.22,962.87,13812100.0
19951211,962.55,963.78,947.72,947.75,19764420.0
19951212,947.83,949.33,939.39,943.22,15371060.0
19951213,943.14,951.13,929.46,929.46,18741030.0
19951214,929.23,929.23,908.67,908.67,17558540.0
19951215,908.3,909.44,897.01,899.55,16923600.0
19951216,899.02,899.02,884.39,884.39,13302940.0
19951218,883.47,887.92,867.18,867.18,17419580.0
19951219,867.21,892.57,864.59,890.79,20865270.0
19951220,890.76,899.72,887.22,892.04,20983170.0
19951221,891.25,899.86,889.42,899.86,23425930.0
19951222,899.95,902.9,891.55,894.67,20732980.0
19951223,894.72,899.17,893.06,893.11,12879210.0
19951226,892.95,894.76,876.37,876.37,23069960.0
19951227,876.05,882.94,872.6,882.94,25154470.0
19960103,882.29,889.59,880.45,888.85,9485720.0
19960104,888.6,890.87,859.97,859.97,18279310.0
19960105,858.84,858.84,844.04,856.62,18781550.0
19960106,856.49,862.64,856.49,858.36,12743550.0
19960108,857.49,876.1,850.67,866.81,22035590.0
19960109,867.45,882.79,867.45,881.99,23113630.0
19960110,882.09,885.77,872.04,885.77,24671290.0
19960111,885.51,894.49,883.43,883.96,28633100.0
19960112,883.57,886.07,878.55,878.64,23187050.0
19960113,878.02,880.53,873.6,874.46,15338530.0
19960115,873.92,878.59,865.3,865.46,20400290.0
19960116,864.84,875.23,859.74,868.27,20249290.0
19960117,866.64,870.4,856.57,857.06,19453160.0
19960118,856.5,856.5,845.07,849.14,18075720.0
19960119,846.83,853.25,841.89,848.07,19970020.0
19960120,848.02,848.19,837.01,842.72,12463240.0
19960122,842.64,849.16,839.52,842.8,18611330.0
19960123,842.67,853.88,842.66,850.83,22323740.0
19960124,850.96,865.56,850.96,865.55,23407650.0
19960125,865.64,869.42,862.55,868.17,25951820.0
19960126,868.59,872.84,866.34,867.38,28867430.0
19960127,867.29,868.58,863.42,864.77,15424510.0
19960129,864.7,878.39,864.7,873.15,32074070.0
19960130,873.03,881.6,873.03,875.45,29868280.0
19960131,875.37,878.82,875.22,878.82,28363720.0
19960201,879.19,890.41,879.19,885.13,40107360.0
19960202,885.14,888.0,879.59,881.48,33760590.0
19960203,881.46,887.62,881.46,884.63,18014820.0
19960205,884.77,893.01,884.63,890.68,27581390.0
19960206,890.74,894.62,879.91,881.21,30185360.0
19960207,881.19,885.06,878.65,883.77,24129420.0
19960208,883.2,890.89,883.2,889.01,31672790.0
19960209,889.1,892.51,881.84,881.88,28059350.0
19960210,879.81,880.12,875.16,875.21,15798920.0
19960212,874.83,877.0,865.1,865.12,21506850.0
19960213,864.18,864.18,853.03,858.18,21112170.0
19960214,858.49,870.01,856.73,869.98,23171540.0
19960215,869.98,874.47,868.91,869.35,30684050.0
19960216,869.04,879.98,869.04,878.03,32737920.0
19960217,878.37,889.46,878.37,889.34,19088100.0
19960221,889.27,891.65,883.23,883.23,23476460.0
19960222,882.76,883.3,877.58,881.6,22917790.0
19960223,881.77,883.06,876.39,876.55,22564270.0
19960224,878.17,878.17,868.2,868.61,14039260.0
19960226,869.11,885.81,859.05,859.05,26581810.0
19960227,858.73,862.98,852.24,859.87,20520900.0
19960228,859.74,864.86,855.11,855.21,19509480.0
19960229,855.06,855.06,847.77,852.83,19064800.0
19960302,852.76,857.28,852.7,856.51,13696980.0
19960304,858.22,861.75,853.97,855.1,17248700.0
19960305,855.22,860.12,854.46,857.72,16851710.0
19960306,857.49,858.05,848.88,851.06,19498290.0
19960307,850.78,850.78,840.73,842.22,17759990.0
19960308,842.42,849.24,842.42,849.15,17945690.0
19960309,849.24,863.63,849.24,863.63,17004750.0
19960311,863.59,863.59,848.26,848.26,17729210.0
19960312,848.06,851.44,840.24,844.42,25235060.0
19960313,842.78,844.76,837.54,838.87,20684620.0
19960314,838.22,849.45,834.79,844.43,25526210.0
19960315,845.48,858.32,845.48,856.48,25318830.0
19960316,856.92,857.92,851.47,856.58,15599830.0
19960318,855.8,860.52,853.54,854.46,20687540.0
19960319,854.28,860.92,854.28,860.13,21121900.0
19960320,861.67,870.83,861.67,869.98,24368660.0
19960321,870.91,871.9,864.9,868.2,21792240.0
19960322,868.17,872.96,868.05,872.04,23891310.0
19960323,872.41,872.64,867.92,868.76,16530600.0
19960325,869.05,869.99,862.28,863.27,19485040.0
19960326,863.01,864.95,857.79,859.07,18915060.0
19960327,859.11,861.65,855.6,857.21,18110960.0
19960328,857.96,862.11,854.97,856.56,21360960.0
19960329,856.49,866.82,856.19,866.76,16917500.0
19960330,867.14,874.18,867.14,874.16,15145120.0
19960401,876.57,884.16,869.39,878.47,73968760.0
19960402,877.95,884.55,873.27,884.47,37164080.0
19960403,883.93,884.94,881.5,884.75,29380510.0
19960404,884.06,887.12,877.97,881.5,28642290.0
19960406,877.9,877.9,868.98,876.86,19695360.0
19960408,873.56,879.25,872.46,877.03,25959070.0
19960409,876.14,881.18,869.58,869.82,24221490.0
19960410,868.54,873.11,867.9,869.17,31752820.0
19960412,878.73,889.93,878.73,889.82,29548790.0
19960413,890.05,895.67,886.88,895.57,28714870.0
19960415,895.65,910.31,895.65,908.09,48113170.0
19960416,907.85,914.2,905.09,907.73,46568930.0
19960417,908.03,922.4,908.03,922.4,60188590.0
19960418,923.86,936.91,919.98,936.89,74039090.0
19960419,938.13,948.94,935.67,948.37,67135830.0
19960420,948.6,952.21,941.66,941.69,42809390.0
19960422,941.75,957.61,941.75,950.61,57146470.0
19960423,951.47,957.95,940.55,940.55,52688650.0
19960424,940.5,956.65,934.53,956.61,46236180.0
19960425,957.56,977.44,957.56,964.69,57167450.0
19960426,964.64,972.07,959.69,964.57,44154490.0
19960427,964.53,969.17,964.3,968.45,29735860.0
19960429,968.88,987.09,968.88,985.03,58448840.0
19960430,984.93,991.24,978.04,980.9,68967380.0
19960502,980.6,980.6,961.5,961.52,46820090.0
19960503,961.49,967.31,955.17,965.67,45135680.0
19960504,966.8,973.34,964.34,964.65,34179910.0
19960506,965.27,975.33,965.27,974.1,54855700.0
19960507,975.28,989.86,975.28,986.84,63599080.0
19960508,986.97,992.07,976.75,976.75,67950820.0
19960509,976.24,976.24,959.14,959.14,49126270.0
19960510,959.77,965.88,954.16,965.83,48016370.0
19960511,967.41,973.3,964.2,970.64,34592610.0
19960513,970.81,982.47,970.81,978.73,56258880.0
19960514,979.26,982.86,963.93,964.11,48760680.0
19960515,963.13,965.63,953.63,958.17,41376880.0
19960516,958.17,958.87,939.99,940.96,38680200.0
19960517,941.04,945.44,935.53,937.51,33796410.0
19960518,938.02,943.79,928.8,928.8,21506180.0
19960520,928.85,935.19,925.55,935.07,24298580.0
19960521,935.03,936.38,919.6,919.88,27816570.0
19960522,918.68,924.37,910.53,924.0,29504760.0
19960523,924.9,932.77,917.95,918.11,39969920.0
19960525,919.54,919.54,910.58,911.76,18922800.0
19960527,911.45,920.6,903.77,920.43,28263930.0
19960528,920.93,921.28,906.15,906.21,25963050.0
19960529,905.91,911.67,894.03,894.29,29253450.0
19960530,893.85,904.02,886.71,898.56,24081160.0
19960531,898.84,909.78,898.74,903.09,25130940.0
19960601,907.24,915.52,906.7,907.98,18063130.0
19960603,904.62,905.92,895.92,897.22,21351280.0
19960604,898.23,909.56,896.79,909.43,21779750.0
19960605,910.93,916.45,908.46,913.25,29563060.0
19960607,914.0,917.42,907.83,907.83,31622750.0
19960608,907.25,909.07,903.32,903.32,16449110.0
19960610,902.85,907.05,891.48,892.17,26016880.0
19960611,891.3,898.58,888.66,888.66,25135380.0
19960612,888.65,892.53,871.91,873.31,24717030.0
19960613,872.32,876.46,866.56,874.68,22292110.0
19960614,873.25,873.57,862.44,862.53,20012020.0
19960615,862.42,864.71,852.74,859.49,13252260.0
19960617,859.73,860.97,854.2,856.43,16245110.0
19960618,857.4,862.33,857.4,862.31,19013490.0
19960619,862.94,870.71,862.94,869.56,22263050.0
19960620,869.6,871.63,861.22,861.72,21407310.0
19960621,862.71,868.65,862.71,864.27,23840940.0
19960622,864.11,865.93,856.36,856.36,14385030.0
19960624,855.12,855.12,839.75,842.48,20251250.0
19960625,840.81,842.44,835.01,836.94,17884650.0
19960626,836.64,839.25,822.41,823.63,19220290.0
19960627,822.31,824.88,812.53,820.05,21323100.0
19960628,820.94,832.99,820.94,823.53,17377410.0
19960629,822.69,822.85,810.81,817.43,10783270.0
19960701,816.47,833.79,816.05,833.79,14250390.0
19960702,833.62,844.87,833.61,837.93,19605400.0
19960703,837.0,839.53,829.87,838.24,18451490.0
19960704,839.1,848.91,839.1,841.51,21946080.0
19960705,843.17,847.18,838.51,845.12,23466120.0
19960706,845.1,850.9,845.1,850.39,14648500.0
19960708,850.9,857.27,847.99,847.99,20707940.0
19960709,847.64,858.1,847.64,858.05,21471900.0
19960710,858.56,861.14,854.23,858.79,27152030.0
19960711,858.2,862.4,847.39,847.39,28812400.0
19960712,846.76,846.76,838.64,839.82,22309120.0
19960713,839.39,839.73,835.23,835.3,15560080.0
19960715,833.54,833.54,814.11,814.11,20746480.0
19960716,811.97,812.69,800.42,812.66,23781070.0
19960718,813.34,827.78,813.34,816.47,19105120.0
19960719,815.52,837.41,815.45,837.39,19372000.0
19960720,838.55,845.85,835.99,840.05,15224020.0
19960722,839.57,844.59,837.04,838.75,19052740.0
19960723,837.66,840.47,835.38,838.78,20129990.0
19960724,838.31,841.9,830.92,832.48,19693680.0
19960725,831.64,831.64,818.87,820.29,20846640.0
19960726,818.38,823.24,814.0,814.03,23742790.0
19960727,812.25,812.25,802.98,804.55,13706560.0
19960729,804.33,813.3,802.9,805.15,16558880.0
19960730,805.87,808.21,795.93,807.28,18911760.0
19960731,806.13,821.71,806.13,821.71,23527750.0
19960801,822.8,837.71,822.8,835.27,28343720.0
19960802,835.75,835.75,825.63,826.23,20867230.0
19960803,825.35,827.05,823.48,824.08,13547210.0
19960805,823.98,826.21,821.64,824.3,19236850.0
19960806,824.28,830.6,822.05,828.05,20332420.0
19960807,827.74,834.03,827.6,834.03,20099890.0
19960808,834.23,844.93,834.23,837.2,27107290.0
19960809,836.98,837.19,830.49,832.61,18716970.0
19960810,831.69,837.1,831.69,836.77,14266560.0
19960812,835.77,838.55,835.73,837.99,19319970.0
19960813,839.03,839.39,832.32,833.43,19199910.0
19960814,832.86,833.39,825.81,825.84,20604430.0
19960816,825.21,825.45,814.81,814.96,16401030.0
19960817,814.29,814.6,810.18,810.69,10600880.0
19960819,809.29,810.94,799.53,800.52,14871190.0
19960820,799.98,806.04,793.9,793.91,16125720.0
19960821,793.16,793.16,783.33,789.12,17222640.0
19960822,789.17,792.68,779.59,779.63,16827220.0
19960823,779.66,786.27,779.66,781.42,21386570.0
19960824,781.69,788.07,781.01,782.13,13762930.0
19960826,782.67,782.67,766.64,766.89,18198730.0
19960827,763.72,774.57,760.35,761.75,16793090.0
19960828,761.17,764.33,749.76,753.35,19746270.0
19960829,754.25,766.22,750.41,766.16,19352760.0
19960830,767.32,782.89,766.22,782.87,20438930.0
19960831,782.77,783.08,774.2,781.49,13763420.0
19960902,781.77,782.81,771.14,774.26,17094680.0
19960903,771.83,771.83,764.28,769.8,16384180.0
19960904,771.95,794.08,771.95,791.64,28579100.0
19960905,795.25,798.07,787.14,787.14,23124600.0
19960906,786.64,789.99,779.47,784.05,22634530.0
19960907,783.96,787.36,782.03,785.26,15756830.0
19960909,785.11,799.11,783.74,797.38,23100090.0
19960910,798.32,806.17,798.32,803.04,24880850.0
19960911,802.98,803.94,798.31,801.45,21456520.0
19960912,801.35,802.43,794.35,797.57,25056970.0
19960913,797.39,797.39,785.13,785.19,24309270.0
19960914,783.97,787.07,781.49,781.73,15562380.0
19960916,780.88,788.4,780.88,781.88,20944370.0
19960917,781.6,784.26,779.17,781.76,22380300.0
19960918,782.71,787.5,781.79,782.1,28964430.0
19960919,781.88,784.58,772.79,773.15,28703430.0
19960920,773.21,773.87,755.09,759.35,30823890.0
19960921,758.69,769.16,754.69,768.37,18177030.0
19960923,767.97,778.24,765.29,769.2,28486000.0
19960924,768.75,778.35,767.49,777.91,26658600.0
19960925,778.84,798.46,778.84,793.21,30401760.0
19960930,794.33,804.68,789.47,789.67,28716360.0
19961001,790.47,794.37,784.1,789.47,66189950.0
19961002,789.6,798.62,786.79,794.01,45250120.0
19961004,793.93,793.93,776.43,776.43,38658080.0
19961005,775.38,779.04,773.89,777.31,22827500.0
19961007,777.82,801.8,777.82,795.33,41051180.0
19961008,795.51,806.12,795.51,797.62,39114810.0
19961009,798.71,817.78,798.71,817.78,46681800.0
19961010,819.05,830.22,819.05,830.21,53890860.0
19961011,830.83,836.96,827.19,833.43,53455710.0
19961012,833.93,843.99,833.93,840.8,36142200.0
19961014,840.86,849.12,838.08,842.28,56016930.0
19961015,843.85,848.49,828.61,828.61,55159660.0
19961016,829.08,835.26,823.68,835.17,47918540.0
19961017,836.32,847.33,834.51,839.73,54485240.0
19961018,839.64,847.09,830.24,830.25,44570910.0
19961019,830.14,831.97,821.72,831.18,25433580.0
19961021,830.43,844.51,829.51,832.62,34720870.0
19961022,831.96,831.96,818.28,819.22,26054960.0
19961023,818.3,819.47,811.15,811.98,26651010.0
19961024,811.27,813.84,804.42,804.44,23825070.0
19961025,804.99,804.99,789.62,793.78,26719640.0
19961026,793.32,794.76,788.12,791.81,17925750.0
19961028,791.41,794.59,780.08,780.08,26191020.0
19961029,778.97,779.01,766.32,766.32,25490590.0
19961030,766.03,771.7,752.76,757.09,24485830.0
19961031,757.38,763.52,751.43,757.59,28492280.0
19961101,757.79,767.96,757.79,767.87,29176710.0
19961102,769.77,774.51,765.73,765.73,21529310.0
19961104,765.77,765.77,747.41,747.42,30649760.0
19961105,744.63,744.63,726.14,733.65,32845230.0
19961106,733.6,747.29,733.6,747.29,31676040.0
19961107,748.68,752.2,738.26,741.76,37676280.0
19961108,740.82,756.07,739.11,739.11,26001720.0
19961109,738.0,745.59,729.41,730.82,17132080.0
19961111,730.42,730.42,720.01,729.53,21804790.0
19961112,729.52,752.65,729.52,752.54,28086450.0
19961113,753.05,757.72,743.71,747.32,23193740.0
19961114,746.53,749.49,743.02,743.03,21133390.0
19961115,742.44,752.03,741.64,750.29,22969160.0
19961116,750.99,757.33,750.99,756.67,16701690.0
19961118,755.88,759.08,746.97,750.82,22476490.0
19961119,750.25,754.71,747.04,747.05,19125830.0
19961120,746.74,750.18,742.1,744.14,25141160.0
19961121,743.65,750.0,743.36,744.91,23891230.0
19961122,744.51,744.51,730.1,731.44,24225340.0
19961125,728.4,729.16,716.45,716.45,15186150.0
19961126,711.4,721.37,710.49,715.97,16837990.0
19961127,716.51,727.75,716.51,722.62,19892460.0
19961128,723.97,736.97,723.97,736.92,24946230.0
19961129,737.71,738.89,732.25,733.5,22828130.0
19961130,732.03,733.36,726.25,726.48,14145970.0
19961202,724.75,735.15,724.75,727.83,23468760.0
19961203,726.82,732.22,722.18,725.59,27013460.0
19961204,725.72,728.14,713.59,715.87,27725050.0
19961205,713.96,714.31,705.96,706.3,25567560.0
19961206,705.57,713.25,698.12,699.89,23935490.0
19961207,700.05,704.8,696.11,696.11,14149140.0
19961209,701.22,707.52,692.15,692.17,24199370.0
19961210,693.42,702.83,693.42,702.83,23968030.0
19961211,705.99,709.48,704.43,704.68,28038720.0
19961212,705.11,706.01,688.74,689.38,25888970.0
19961213,690.44,695.72,677.64,689.07,26462130.0
19961214,689.3,694.11,686.91,687.34,14570110.0
19961216,686.97,686.97,667.71,673.92,22797620.0
19961217,675.35,680.09,660.39,663.35,31590940.0
19961218,662.07,671.43,655.47,661.39,31497870.0
19961219,668.13,690.97,668.13,690.97,30382990.0
19961220,695.33,703.51,692.47,700.87,29999210.0
19961221,699.46,700.07,693.03,693.14,21508780.0
19961223,691.98,697.12,684.81,684.81,21536620.0
19961224,683.11,687.06,677.56,677.76,23777550.0
19961226,676.21,676.21,655.24,659.01,25462270.0
19961227,654.82,657.04,643.57,651.22,35103400.0
19970103,647.67,655.7,635.41,653.79,13937510.0
19970104,653.02,653.02,641.98,643.41,14618800.0
19970106,637.98,637.98,625.01,626.87,17645690.0
19970107,622.45,627.61,609.12,611.05,24071630.0
19970108,608.53,623.39,600.56,621.41,34222510.0
19970109,619.1,640.81,612.41,639.87,36051400.0
19970110,637.99,653.59,636.81,648.69,36472710.0
19970111,646.68,659.63,645.92,659.54,22414440.0
19970113,659.81,664.95,655.74,659.54,28730330.0
19970114,656.67,687.66,656.67,686.59,36617480.0
19970115,690.18,699.76,686.02,699.76,42010730.0
19970116,701.64,711.96,694.39,711.86,47286410.0
19970117,713.07,720.41,695.77,701.18,48243750.0
19970118,698.08,699.98,692.04,694.23,25295950.0
19970120,697.56,720.69,697.56,718.46,42987290.0
19970121,721.04,721.79,690.54,690.54,44300550.0
19970122,686.71,686.89,671.91,678.94,36682450.0
19970123,679.34,685.14,672.73,676.91,31043840.0
19970124,669.03,679.56,658.18,679.56,35494100.0
19970125,680.22,688.81,677.46,685.11,22399110.0
19970127,684.31,685.46,664.68,664.7,28327560.0
19970128,661.66,677.63,653.42,662.85,30383240.0
19970129,663.33,672.9,654.95,663.56,30160950.0
19970130,663.65,679.04,662.27,676.52,28820590.0
19970131,678.19,687.99,678.17,685.84,31998970.0
19970201,686.37,688.39,681.4,683.13,21512520.0
19970203,682.26,696.21,681.01,687.25,27335400.0
19970204,687.84,696.24,687.84,695.95,33132180.0
19970205,698.18,708.2,697.95,698.6,38556710.0
19970206,698.54,704.44,693.82,700.22,34126380.0
19970210,701.43,709.8,701.43,709.79,29312050.0
19970211,711.11,713.88,707.86,713.43,41365900.0
19970212,714.82,715.87,708.72,712.5,35259480.0
19970213,713.64,726.13,713.64,716.71,49789820.0
19970214,717.29,723.02,715.0,721.0,39067500.0
19970215,722.43,729.64,722.32,722.32,27110890.0
19970217,720.42,721.5,712.93,712.93,31516480.0
19970218,712.62,715.18,703.99,706.94,30438650.0
19970219,708.64,713.67,706.58,713.67,31110450.0
19970220,713.5,716.18,707.83,711.13,35039560.0
19970221,710.87,711.75,686.71,686.72,30801090.0
19970222,683.43,683.43,672.72,681.24,19143600.0
19970224,681.48,686.94,676.11,676.59,24088180.0
19970225,676.73,682.81,670.41,682.81,25335360.0
19970226,683.59,691.27,679.66,679.71,29899960.0
19970227,678.11,679.8,668.71,669.41,30311880.0
19970228,669.01,679.07,664.75,676.53,37800720.0
19970303,677.18,684.44,677.18,679.64,26960120.0
19970304,679.51,683.32,675.82,679.97,28058680.0
19970305,680.48,684.55,673.63,674.9,38820400.0
19970306,675.25,685.95,675.25,678.11,41269280.0
19970307,679.83,685.26,679.83,681.22,37379080.0
19970308,681.97,684.92,675.07,675.07,23840980.0
19970310,673.91,674.29,667.29,667.35,29436530.0
19970311,665.83,665.83,654.92,655.95,29829510.0
19970312,655.76,663.9,655.07,663.9,29986420.0
19970313,663.91,666.26,656.86,657.9,32112300.0
19970314,657.73,657.98,641.83,642.08,27608510.0
19970315,639.62,647.14,638.39,641.83,18962240.0
19970317,642.17,658.94,641.04,658.9,28384520.0
19970318,659.73,663.7,653.25,657.97,30519780.0
19970319,656.9,656.9,643.04,646.29,32981680.0
19970320,642.73,646.73,630.37,642.86,34072480.0
19970321,640.52,640.52,626.39,627.63,34221280.0
19970322,625.13,634.02,622.84,623.13,26900110.0
19970324,622.14,622.39,607.87,617.26,36197480.0
19970325,616.11,638.9,614.99,638.9,42949970.0
19970326,640.45,656.78,637.36,656.62,43994460.0
19970327,657.1,665.57,651.59,651.65,45594190.0
19970328,652.88,661.55,650.72,652.87,40729460.0
19970329,654.44,667.68,654.44,667.19,26592330.0
19970331,670.75,678.76,670.75,677.34,43962080.0
19970401,678.97,688.12,672.07,672.99,38640460.0
19970402,672.82,683.32,668.72,678.86,36330720.0
19970403,680.14,689.12,676.44,678.74,41715080.0
19970404,679.88,688.06,679.14,687.42,40624570.0
19970407,688.88,699.02,688.88,694.9,40674370.0
19970408,695.35,699.07,687.87,694.97,40082130.0
19970409,695.86,699.7,694.55,698.66,43775130.0
19970410,698.88,700.06,688.04,688.04,46104740.0
19970411,688.39,693.94,682.47,693.94,44184700.0
19970412,696.0,701.11,696.0,696.95,31476180.0
19970414,698.44,705.82,698.44,704.2,43252400.0
19970415,706.05,710.67,701.39,701.39,46717410.0
19970416,701.43,703.04,697.75,702.42,39050060.0
19970417,702.98,703.44,690.66,694.76,42930410.0
19970418,695.21,698.52,692.57,695.67,38743450.0
19970419,696.57,701.27,694.73,700.65,25243520.0
19970421,702.16,706.95,697.3,697.34,40265000.0
19970422,696.28,696.37,685.96,687.96,31398060.0
19970423,688.17,695.24,688.0,693.05,35061350.0
19970424,694.04,697.43,689.29,690.8,43975070.0
19970425,691.57,693.97,687.41,692.48,41636150.0
19970426,695.12,701.26,695.12,699.76,31992650.0
19970428,703.13,707.42,703.13,704.16,41650650.0
19970429,705.13,705.68,701.09,704.05,38096970.0
19970430,705.0,706.54,701.89,703.23,43658570.0
